,,pid1263-15,pid52932-08,pid6100021-11,pid9048-15,pid9049-15,pid9050-15,pid9054-15,pid9055-15,pid9058-15,pid9059-15,pid9060-15,pid9061-15,pid9062-15,pid9063-15,pid9065-10,pid9066-15,pid9067-15,pid9068-10,pid9070-23,pid9072-15,pid9074f-15,pid9075-15,pid9078-07,pid9081-03,pid9088-10,pid9089-08,pid9091-22,pid9093-15,pid9094-15,pid9098-02,pid9099-15,pid9100b-11,pid9101-15,pid9104-15,pid9105-15,pid9111-15,pid9116-06,pid9118-15,pid9126-03,pid9128-11,pid9137-09,pid9138-15,pid9139-15,pid9153-15,pid915410b-22,pid9161-13,pid9166e-08,pid9170-15,pid9173-20,pid9174-15,pid917509-04,pid917813-03,pid9179-07,pid9186c-15,pid918904-03,pid9192-15
41,0,0.58645413,0.42696878,0.42231801,0.62925777,0.49360902,0.31310255,0.57529928,0.56736576,0.55311193,0.71711268,0.82175124,0.40000663,0.64833784,0.43249696,0.63954679,0.83905961,0.76247237,0.56152316,0.82371222,0.51654065,0.63345782,0.49238759,0.46012825,0.68428648,0.37882015,0.74723694,0.4369357,0.62588832,0.54628514,0.83480387,0.5112984,0.42650821,0.55798838,0.73603733,0.68000543,0.58555594,0.56292709,0.54788545,0.64342933,0.45848696,0.46220137,0.64469846,0.60315278,0.53371956,0.61193049,0.35177829,0.66818968,0.61902113,0.54640291,0.53902734,0.34832562,0.50292202,0.39689617,0.41910171,0.51909577,0.6608457
41,1,0.61232271,0.4380808,0.48422531,0.63831748,0.51801155,0.36041411,0.63140081,0.60328056,0.62016062,0.74823944,0.8504857,0.42104111,0.65675493,0.43234684,0.66335451,0.76707757,0.77627678,0.60616724,0.88256797,0.61228545,0.6810348,0.51793085,0.46764429,0.72358643,0.44148916,0.79067888,0.45017411,0.64552212,0.61434291,0.86440143,0.51508309,0.43660147,0.5912854,0.70972721,0.7008595,0.61526334,0.57875303,0.56825016,0.67183657,0.50055402,0.52323583,0.68536048,0.62902575,0.56212659,0.65857194,0.46454461,0.6783224,0.70813578,0.62490721,0.58426632,0.3839804,0.58594856,0.41872368,0.44938871,0.55961365,0.67973686
41,2,0.64467144,0.42877161,0.52835763,0.64179822,0.54242078,0.37819789,0.66186149,0.62742778,0.68646478,0.74288732,0.78642755,0.42777188,0.66230189,0.44603617,0.68893524,0.71305803,0.78167629,0.63425552,0.90865901,0.66355759,0.72236291,0.52759328,0.48077141,0.7583091,0.54703649,0.83759946,0.47099241,0.66337926,0.67087687,0.86057056,0.52429832,0.43758356,0.62371097,0.64262024,0.71524473,0.59490534,0.63226392,0.60206228,0.68760748,0.57526984,0.57685879,0.70399476,0.65249748,0.58777489,0.71248874,0.57395807,0.70608896,0.73037413,0.69485114,0.62156407,0.39532807,0.63931725,0.44797656,0.48656898,0.57964653,0.69245057
42,0,0.66512687,0.41318528,0.5604204,0.64224924,0.56982411,0.3898355,0.68010028,0.63039824,0.71475657,0.71633803,0.73215135,0.42547082,0.64384422,0.46464365,0.71008818,0.62611605,0.77548214,0.63848306,0.91658469,0.66604117,0.71326289,0.53517835,0.48660883,0.76924071,0.55502871,0.80581235,0.48548688,0.676124,0.68525451,0.83922567,0.53566828,0.42895106,0.63025418,0.58437186,0.72329684,0.54959036,0.67836965,0.63686812,0.69642352,0.58156462,0.59894347,0.68732512,0.65931629,0.59144794,0.73569242,0.62229013,0.7008361,0.69691985,0.74528943,0.63138367,0.36607678,0.64330767,0.46973997,0.48047342,0.56264694,0.69815662
42,1,0.66648016,0.39846759,0.57315833,0.63983724,0.58208244,0.39857599,0.6858665,0.62311082,0.73061737,0.65780986,0.683853,0.42248674,0.59433707,0.49615412,0.71897222,0.53769481,0.75002292,0.63232826,0.90694867,0.61863237,0.68472399,0.54181358,0.48526028,0.76426494,0.55918689,0.71016339,0.49891183,0.68583212,0.69125514,0.80255731,0.54986086,0.40817034,0.63037763,0.51524049,0.7296752,0.5269673,0.72497982,0.65481952,0.69560722,0.55709237,0.59512734,0.63678038,0.66597012,0.57647198,0.75422294,0.61386979,0.66220122,0.65349137,0.79143963,0.63226706,0.32521644,0.60443323,0.4912928,0.46188329,0.52936293,0.70386266
42,2,0.66945999,0.39409981,0.56536059,0.63776841,0.59345462,0.41060643,0.67834535,0.61011914,0.72626736,0.59052113,0.64062224,0.41688992,0.53217047,0.52722139,0.73988812,0.47322356,0.71758509,0.62542742,0.8716464,0.53423478,0.6325378,0.54577696,0.47938514,0.75502423,0.57713465,0.62033499,0.53505783,0.68900471,0.69099472,0.76755986,0.56866502,0.38048197,0.6394045,0.42811199,0.74513707,0.50882616,0.75443906,0.66087215,0.68149067,0.53187506,0.59503272,0.54878252,0.69018422,0.54190116,0.75452008,0.57612257,0.611175,0.62643122,0.79909974,0.62486517,0.30954533,0.52282265,0.52440029,0.46186595,0.46364159,0.70562161
43,0,0.68309694,0.38118495,0.53935196,0.63383665,0.58792293,0.41413373,0.66010655,0.58706545,0.7043751,0.53972535,0.63560899,0.40748674,0.51439892,0.54773036,0.75757087,0.47680726,0.68010432,0.62685732,0.84449338,0.45083062,0.59342321,0.54074757,0.4789702,0.74497577,0.60330617,0.56859362,0.56783982,0.68111856,0.67246113,0.76518594,0.59578596,0.38112569,0.64540305,0.38535535,0.75303538,0.50724957,0.767689,0.66586653,0.66098522,0.52878021,0.59515887,0.47687087,0.72469984,0.51289509,0.73816856,0.56485018,0.59894943,0.64528302,0.78008371,0.62103403,0.32983392,0.4759931,0.54369163,0.47354548,0.43208385,0.69564483
43,1,0.68994144,0.36958125,0.50753136,0.62391411,0.57102578,0.40533595,0.6404262,0.55932757,0.68343651,0.52191549,0.66670063,0.4035809,0.54597024,0.56346415,0.77993742,0.49941006,0.66617765,0.63301212,0.82835137,0.40185441,0.54707597,0.53744021,0.47980008,0.7292084,0.62380996,0.56651191,0.59140032,0.67279732,0.64689606,0.76433011,0.62695396,0.40064372,0.64574437,0.3796267,0.75250158,0.51396213,0.77199354,0.66636984,0.64945907,0.53372815,0.59273831,0.44513306,0.76953533,0.4967447,0.71176841,0.60536457,0.61065697,0.68443799,0.75829582,0.62020643,0.35900898,0.47675257,0.55129097,0.48480014,0.42152076,0.6772884
43,2,0.67535459,0.37842334,0.44952778,0.60002941,0.52608754,0.39025288,0.58858665,0.53492737,0.63238247,0.51128169,0.6858909,0.41747347,0.5551121,0.55963257,0.81660188,0.53393502,0.70130505,0.63910476,0.80364649,0.36646614,0.46755329,0.52287823,0.46691814,0.70603123,0.64086868,0.57099032,0.59100236,0.65480421,0.59269507,0.7692919,0.66937266,0.41673682,0.66202614,0.4206748,0.76519497,0.55944234,0.77542373,0.63715204,0.66010362,0.49284554,0.61185051,0.45122939,0.7896893,0.51804209,0.63530524,0.65870469,0.59354117,0.71530398,0.71958462,0.60542124,0.41179417,0.50297351,0.52306354,0.48603139,0.4330785,0.63596004
44,0,0.64281067,0.39341146,0.41694677,0.56581037,0.48814447,0.37976921,0.53974303,0.50856863,0.59071441,0.49662676,0.6766524,0.41822281,0.55064747,0.54223318,0.82916469,0.52844941,0.73379382,0.6332608,0.78317832,0.36113472,0.41123155,0.51081044,0.45463033,0.68939149,0.61972588,0.5710451,0.58954732,0.64076323,0.55991406,0.77562914,0.68029737,0.41701741,0.67384168,0.45615937,0.77486655,0.57174527,0.77461663,0.58682102,0.66958358,0.45616582,0.63395884,0.44956838,0.77303639,0.53249783,0.61289393,0.66329683,0.57386629,0.69415417,0.67934929,0.5778687,0.39509937,0.50698968,0.47948178,0.44902454,0.44434032,0.59305565
44,1,0.60244632,0.42355978,0.38363927,0.54178841,0.46369495,0.37485064,0.50477593,0.46624776,0.54631086,0.48324648,0.67658447,0.4068634,0.53528218,0.52384016,0.82241396,0.50112706,0.77184511,0.61935343,0.76742756,0.37872951,0.39993624,0.51462348,0.45215956,0.68052773,0.58433969,0.56859362,0.59325954,0.62848985,0.51747561,0.75640346,0.67552676,0.40617315,0.6797894,0.49785355,0.77701981,0.58763511,0.75564972,0.53683844,0.6729685,0.43050912,0.6660175,0.43767935,0.72517643,0.54086072,0.62963263,0.62321535,0.56502865,0.63937268,0.63266998,0.52686442,0.36396406,0.49653734,0.413807,0.39372236,0.46414303,0.54374868
44,2,0.57528953,0.49934442,0.33035308,0.54809295,0.47814178,0.37102054,0.51529301,0.40426799,0.5402794,0.4871338,0.71557639,0.40484085,0.51918245,0.52010866,0.76952688,0.4729506,0.81748627,0.60116257,0.74493606,0.42298692,0.44108216,0.55745524,0.47025651,0.69610124,0.52794962,0.56668995,0.60802761,0.63225163,0.49376607,0.65347937,0.6416713,0.36751671,0.65647059,0.55092606,0.77001719,0.65441652,0.67426688,0.4891143,0.66182329,0.39902569,0.68792084,0.42365899,0.63292091,0.57071018,0.69112192,0.45154062,0.58598825,0.51703757,0.58092079,0.40445416,0.32484617,0.50128723,0.32412562,0.31689933,0.50962598,0.46036023
45,0,0.58334418,0.58811768,0.33912433,0.58627316,0.52207975,0.38116867,0.56188656,0.44873511,0.58668228,0.51424648,0.76754297,0.43050398,0.53076923,0.54971764,0.71902911,0.50286167,0.83655776,0.5979857,0.71010329,0.47317733,0.48708326,0.60015033,0.49294606,0.74410339,0.53014447,0.55896572,0.63686109,0.66208303,0.50938073,0.6218543,0.61391429,0.34373195,0.63442992,0.59011486,0.75460961,0.73555938,0.59884315,0.47481513,0.65288752,0.46707422,0.69471734,0.42266476,0.52844835,0.60220698,0.73124437,0.38762414,0.61584766,0.48792937,0.56240227,0.34446718,0.32197114,0.52539711,0.28709028,0.3069713,0.55985203,0.41354394
45,1,0.6306311,0.65274113,0.39735555,0.63160114,0.59188373,0.41360995,0.62507678,0.52400033,0.66921533,0.57576761,0.83757897,0.46687003,0.56710475,0.62293945,0.70733858,0.60384785,0.82784722,0.63879391,0.64008004,0.51962581,0.54129167,0.67913079,0.52218031,0.78023694,0.60093536,0.56226632,0.68331053,0.70658992,0.53732218,0.64450331,0.61656198,0.34548155,0.65832244,0.63868629,0.722754,0.80481928,0.53473231,0.49396673,0.66636191,0.64188557,0.69466215,0.44945526,0.46169004,0.60798455,0.76245273,0.4228164,0.67983506,0.5422835,0.58603017,0.33889715,0.34925129,0.56715496,0.31314778,0.34679615,0.62882861,0.40645184
45,2,0.69380612,0.67248218,0.47211217,0.67719384,0.67038131,0.47129061,0.70886869,0.60068549,0.74122469,0.64838732,0.87731812,0.48975464,0.6135775,0.70853528,0.74775766,0.77556573,0.81234145,0.70332608,0.56143803,0.5900436,0.59859719,0.76882602,0.56201433,0.82134626,0.68310798,0.5926702,0.72546947,0.76124003,0.56329959,0.65491594,0.64113064,0.37987126,0.702687,0.68325197,0.69750294,0.83979346,0.53448345,0.5403358,0.69944927,0.71389818,0.71396357,0.51518724,0.44010631,0.60811066,0.80010805,0.48927935,0.77021105,0.6158039,0.64680565,0.3852427,0.3911462,0.61606982,0.36666361,0.39575999,0.68771065,0.4360515
46,0,0.76480156,0.68666721,0.60691626,0.68863614,0.76315789,0.5340126,0.80300846,0.67738698,0.82413418,0.74021127,0.90102575,0.5356565,0.69746811,0.80827793,0.82915521,0.9042881,0.7879112,0.78831209,0.5072885,0.68436448,0.67697213,0.87139538,0.62820634,0.87284868,0.78315429,0.64972541,0.75680885,0.7998459,0.60505442,0.6647784,0.68229307,0.4371214,0.76049383,0.74501077,0.69911336,0.84234079,0.62001614,0.61683895,0.77152311,0.77479224,0.74914452,0.60123832,0.46692329,0.62364625,0.86437961,0.58854087,0.85407018,0.72701984,0.74449972,0.47643667,0.48839641,0.69247998,0.44506501,0.4702766,0.7357912,0.48466897
46,1,0.80170462,0.72035565,0.69593646,0.6662614,0.8127014,0.57066045,0.83453463,0.73193243,0.8601305,0.81140845,0.88913797,0.59138594,0.76397371,0.83951676,0.87531051,0.93360923,0.76723005,0.8345042,0.49096763,0.76323197,0.73095281,0.92913762,0.69937759,0.9075175,0.84985182,0.68247121,0.76893421,0.8154641,0.65735647,0.70816098,0.71175956,0.50094083,0.81045752,0.794257,0.71104677,0.82237522,0.75652408,0.69454231,0.84192081,0.81837807,0.78971852,0.67851402,0.51196041,0.64730039,0.91752206,0.67427213,0.88339083,0.78763103,0.824923,0.57001116,0.55136401,0.75394537,0.50227065,0.52484176,0.75837238,0.52048125
46,2,0.80374756,0.76772925,0.76902213,0.63336602,0.80128894,0.59598985,0.82337825,0.75500245,0.84298143,0.85690141,0.85571632,0.64535809,0.79986471,0.81864322,0.90387788,0.90675354,0.74282018,0.84644078,0.48428278,0.82659087,0.77083257,0.94437611,0.74230479,0.91099623,0.88403408,0.70657518,0.76209427,0.81382342,0.69775492,0.75209373,0.73496859,0.54100025,0.84299201,0.82074659,0.7232878,0.78333907,0.87032553,0.74611225,0.89398986,0.85946127,0.83276827,0.734655,0.55597104,0.68392055,0.93625068,0.75905271,0.87153825,0.82833414,0.86227592,0.62259624,0.58188946,0.78720748,0.53652261,0.57445591,0.75016852,0.53759938
47,0,0.788419,0.80837499,0.79905071,0.59938229,0.75120838,0.60853589,0.80081479,0.74636037,0.77768948,0.87542254,0.80313837,0.68037135,0.80320835,0.75137608,0.89891912,0.82289337,0.7126644,0.83811004,0.47212037,0.86489321,0.76970304,0.9198442,0.74841569,0.88658051,0.8758196,0.69785119,0.73784355,0.80388869,0.69668066,0.76891493,0.74109883,0.54592721,0.86158315,0.82254128,0.73063422,0.7145611,0.95729083,0.78415734,0.91888156,0.89542459,0.85744698,0.76079062,0.59295207,0.69725703,0.89055466,0.80769884,0.85342782,0.85074988,0.86219695,0.65872234,0.56584808,0.78039801,0.54519319,0.58417584,0.70411837,0.54463519
47,1,0.7846324,0.80748177,0.79096237,0.58722424,0.70032223,0.61944513,0.80357255,0.71744736,0.72145725,0.87422535,0.76197269,0.70245358,0.79637611,0.68744728,0.86291837,0.72050718,0.70202838,0.82088903,0.44681184,0.86903251,0.74493533,0.899549,0.73521313,0.86326333,0.83647898,0.66539299,0.72148986,0.80478608,0.65519711,0.75969435,0.73009462,0.53155897,0.86056645,0.80552764,0.72418348,0.67467126,0.97592144,0.79534632,0.90558131,0.88113478,0.85673736,0.77353099,0.61176794,0.68062584,0.80883306,0.81901367,0.84221759,0.85647476,0.84205954,0.67007625,0.53474544,0.74319697,0.54743637,0.56421573,0.66464447,0.54830085
47,2,0.80435914,0.79934442,0.746646,0.58709677,0.66152658,0.63327605,0.84268254,0.69105598,0.67040321,0.86633803,0.71775015,0.74602122,0.79340935,0.6138323,0.82724945,0.60455226,0.70979146,0.79185577,0.43044625,0.8518682,0.70899071,0.88301216,0.70583742,0.826979,0.77292091,0.62158128,0.70675289,0.80772299,0.60320974,0.75045339,0.70404707,0.50659404,0.83907044,0.77946877,0.64123767,0.63261274,0.95493678,0.79252004,0.86901108,0.8137549,0.84341244,0.78031791,0.62999725,0.66422322,0.72079056,0.81128088,0.80884593,0.86357039,0.8055753,0.66578017,0.51758236,0.68694488,0.54880974,0.5233764,0.61887382,0.55918525
48,0,0.81358491,0.77432599,0.70339517,0.59025395,0.63733217,0.64311318,0.85672203,0.66881018,0.642262,0.84676056,0.69540113,0.76312997,0.79046193,0.56982629,0.79060396,0.48959232,0.72368756,0.76008704,0.42787516,0.82123738,0.66043906,0.86579199,0.66562618,0.80341411,0.69005371,0.57366093,0.69898023,0.80708847,0.55398939,0.73111564,0.67198855,0.47679294,0.80791576,0.76188083,0.51420429,0.62651291,0.90180253,0.76953553,0.82074055,0.76550769,0.79839155,0.78454486,0.6319769,0.62485221,0.65098145,0.76984127,0.77056331,0.86405418,0.77146806,0.65004649,0.49611762,0.61896609,0.53865592,0.44753317,0.58074805,0.57720397
48,1,0.8046324,0.70525281,0.63418414,0.59345034,0.6160043,0.64183648,0.84594171,0.62995756,0.61033127,0.81647887,0.69336322,0.75928382,0.7841322,0.56131961,0.73228406,0.51370961,0.74067056,0.71209201,0.46395994,0.760638,0.59698488,0.83483668,0.59719917,0.77175013,0.57172625,0.53642302,0.68685487,0.79554931,0.46434888,0.67889964,0.63396676,0.45384171,0.7600581,0.73266332,0.37508369,0.66208606,0.79613936,0.71950134,0.72981563,0.72124367,0.72272333,0.77888909,0.61119971,0.56417593,0.59338196,0.68774298,0.73953315,0.85873246,0.72135355,0.60974521,0.4555731,0.49992277,0.50535616,0.34605913,0.55171393,0.61388166
48,2,0.81206246,0.645202,0.58788202,0.59998039,0.64730129,0.61929781,0.83146349,0.62320059,0.6141208,0.81190141,0.73982746,0.75623342,0.79048125,0.61850025,0.70534749,0.62741921,0.76430616,0.68082064,0.55754784,0.7020255,0.58774822,0.82403991,0.55711995,0.73207324,0.42159659,0.52621992,0.68585997,0.77726613,0.40461387,0.64192562,0.61730937,0.44436742,0.71246187,0.68654702,0.3050484,0.75435456,0.65705542,0.67131261,0.64558436,0.69402999,0.68815738,0.76227898,0.57060764,0.55172224,0.57839006,0.59524658,0.7478942,0.84760522,0.68893627,0.57552539,0.45192486,0.45247535,0.48459073,0.32156421,0.56507193,0.65107296
49,0,0.82754717,0.61977383,0.59388773,0.60921659,0.72301289,0.61004174,0.79298026,0.66366901,0.66150243,0.83732394,0.80531214,0.76896552,0.82272903,0.70264494,0.71888689,0.69998239,0.79849629,0.69238421,0.67987614,0.68806226,0.6441155,0.85786525,0.5716805,0.73994615,0.40461197,0.5731542,0.70470091,0.78190718,0.40147791,0.65496689,0.62743898,0.45484031,0.70474946,0.65404882,0.36643445,0.84110155,0.56961259,0.67628118,0.64205795,0.70053491,0.67769455,0.76376734,0.54468885,0.59176322,0.61754007,0.567507,0.78594888,0.83744557,0.70402748,0.57002976,0.50089845,0.48351054,0.49581578,0.37159455,0.61302918,0.69033983
49,1,0.84913468,0.63357371,0.65007023,0.62252182,0.78591568,0.61265243,0.74396741,0.73069202,0.72155764,0.87964789,0.88805108,0.79953581,0.86453421,0.79676889,0.7494643,0.75381703,0.83080167,0.73254585,0.78520166,0.70588885,0.73221898,0.89667897,0.63793851,0.78006462,0.47798666,0.64419245,0.73927372,0.80528463,0.43217553,0.70097809,0.65684981,0.48910621,0.72484386,0.62941134,0.48131729,0.88633391,0.54015335,0.71636533,0.6609961,0.73024167,0.66718442,0.78656903,0.53874989,0.67071018,0.68132541,0.61129785,0.8375553,0.82438316,0.76007265,0.60688116,0.55195208,0.56477358,0.53553379,0.46619266,0.68147965,0.74009709
49,2,0.87384515,0.66720479,0.73124425,0.64306305,0.83263963,0.62643424,0.72228142,0.78068386,0.77525514,0.9178169,0.9292847,0.80921751,0.89265559,0.85238402,0.79654878,0.78234569,0.85449841,0.77861362,0.86440261,0.73381533,0.81268901,0.93234932,0.70475292,0.82048465,0.56357659,0.70810907,0.77415744,0.83838832,0.48606183,0.74861946,0.69033951,0.53564414,0.75323166,0.61483848,0.56794535,0.90643718,0.54973097,0.77134229,0.68598576,0.76962461,0.65253489,0.80508424,0.54997709,0.76451486,0.75864398,0.66822002,0.89304696,0.81954523,0.83060886,0.67283801,0.58765042,0.63501789,0.57859366,0.53532472,0.72782573,0.79181031
50,0,0.89721535,0.73085307,0.82534993,0.65915286,0.85794844,0.64584663,0.74033218,0.82838257,0.80984608,0.95352113,0.95088649,0.83076923,0.9004252,0.8702552,0.8548592,0.78963635,0.86587813,0.81666149,0.93410168,0.78503229,0.88645473,0.9596146,0.7803659,0.8740657,0.68250602,0.76890313,0.81463748,0.87798223,0.55865534,0.77885889,0.72243778,0.59291904,0.79208424,0.60974874,0.59633584,0.89521515,0.59639494,0.83446256,0.73437602,0.81628618,0.64517859,0.82175388,0.57491522,0.89162134,0.84619125,0.73288346,0.95088014,0.82857604,0.89923399,0.75702064,0.63740811,0.72521432,0.63054386,0.59891615,0.7582984,0.83592486
50,1,0.91392323,0.78165205,0.89683731,0.66428081,0.85922395,0.67042311,0.75374491,0.85433328,0.81983437,0.96697183,0.93397188,0.8653183,0.88540781,0.84244764,0.89031952,0.77413049,0.85834938,0.84053466,0.95137274,0.83183399,0.90876298,0.97102638,0.83003584,0.9131287,0.78028339,0.80163524,0.83335406,0.90717912,0.63362523,0.80231279,0.73128727,0.63457126,0.82207698,0.61866475,0.57921831,0.85996558,0.67971482,0.88487101,0.80294521,0.84861018,0.65645352,0.83443472,0.61019155,0.96555529,0.900009,0.7862066,0.98776407,0.82954362,0.9570402,0.83182072,0.66949088,0.78863631,0.66952939,0.62411341,0.76475134,0.861887
50,2,0.92072869,0.83561419,0.92613939,0.68197863,0.8472073,0.6925935,0.76126606,0.86673739,0.8097206,0.97316901,0.9020447,0.90762599,0.85660031,0.78039888,0.91304636,0.75563969,0.84061249,0.84327013,0.93339742,0.86820465,0.91264347,0.96959136,0.85565824,0.92490038,0.83928505,0.81760412,0.84125109,0.92222625,0.68640472,0.82474783,0.73675757,0.64940992,0.84146696,0.64760948,0.55318013,0.79538726,0.76203928,0.90918477,0.87608568,0.85960455,0.68719546,0.83270822,0.65320319,1,0.9202233,0.8212291,0.985464,0.82559265,0.98136303,0.87427934,0.67768037,0.82838607,0.6965391,0.61412469,0.74501439,0.87511433
51,0,0.89566688,0.88404491,0.91940718,0.70874596,0.80800215,0.72320976,0.76502664,0.84853925,0.76924879,0.96274648,0.82514775,0.9377321,0.80477387,0.68493102,0.90113776,0.72667958,0.82547348,0.82318931,0.84077088,0.88305094,0.89165604,0.94615279,0.84736892,0.92072159,0.87101315,0.77994166,0.8372093,0.92675852,0.72771466,0.84459501,0.72340781,0.64237848,0.85511983,0.68180187,0.51609518,0.65192427,0.83716707,0.9095074,0.93698165,0.85080714,0.7358196,0.81413348,0.70563651,0.9697328,0.89340897,0.82721331,0.93929693,0.8217223,0.96706941,0.8942998,0.62877212,0.82881085,0.70379051,0.56110292,0.6939663,0.89474425
51,1,0.85448276,0.8925674,0.88458372,0.71168742,0.77255639,0.75077339,0.76038859,0.80849519,0.70789694,0.93774648,0.75681,0.92851459,0.75771164,0.60344556,0.85299137,0.68188782,0.82051204,0.7917936,0.70598954,0.87311662,0.8646657,0.92585759,0.80898717,0.91675821,0.85527876,0.71509375,0.82346723,0.92195431,0.74159315,0.82563423,0.6910233,0.62177107,0.85795207,0.69048816,0.50181851,0.58910843,0.8523675,0.89118175,0.9446984,0.82916229,0.76520539,0.79704709,0.7359912,0.89067549,0.83613362,0.79809015,0.88618821,0.82107725,0.92142462,0.8951088,0.57045467,0.78675694,0.69078008,0.49838724,0.65592273,0.92739042
51,2,0.83713728,0.87839056,0.81101371,0.71177566,0.74214554,0.76597921,0.76120338,0.74065611,0.64711394,0.90260563,0.67697847,0.9132626,0.68495361,0.53890914,0.78739926,0.62770978,0.81095592,0.72931302,0.58671302,0.83994702,0.82589725,0.90453738,0.73866465,0.91039311,0.79749954,0.63972773,0.79219003,0.89815083,0.72544679,0.77055527,0.66586626,0.58374185,0.84851126,0.6918593,0.49300642,0.5335284,0.82875975,0.87566947,0.92652213,0.80487153,0.79247812,0.77495981,0.75669508,0.80783479,0.75146768,0.74586198,0.82443871,0.83809063,0.85058833,0.87843593,0.51490335,0.70204413,0.66245193,0.46040926,0.62500617,0.97495251
52,0,0.842108,0.84610342,0.75090812,0.70309834,0.72516112,0.75589655,0.75393294,0.70580219,0.61482349,0.86253521,0.64453502,0.88501326,0.64572864,0.51017943,0.72149426,0.57981861,0.78809458,0.67081131,0.54007557,0.79215188,0.78881399,0.88642886,0.68413806,0.90248788,0.71530839,0.5845488,0.76588733,0.86210116,0.68008941,0.73874682,0.65865469,0.54683503,0.81757444,0.68035894,0.48780422,0.52745611,0.7917003,0.86384813,0.88260519,0.78755373,0.78158953,0.74680002,0.7519934,0.72523055,0.68246894,0.70550038,0.77922482,0.85921626,0.79207139,0.84677329,0.49018241,0.61767886,0.64420436,0.44939738,0.61302918,1
