,measure_number,beat_number,pid1263-20,pid50848-04,pid5667249-17,pid5667269b-37,pid5667291-16,pid9048-20,pid9049-20,pid9050-20,pid9054-20,pid9055-20,pid9058-20,pid9059-20,pid9060-20,pid9062-20,pid9063-20,pid9065-15,pid9066-20,pid9067-20,pid9068-13,pid9072-20,pid9075-20,pid9081-11,pid9088-15,pid9090-09,pid9093-20,pid9094-20,pid9099-20,pid9100b-20,pid9101b-02,pid9104-20,pid9105b-03,pid9111-20,pid9112-07,pid9113-16,pid9114b-13,pid9116-08,pid9118-20,pid9122-04,pid9123-03,pid9130-04,pid9138-20,pid9139-20,pid9153-20,pid9161-10,pid9162-07,pid9166f-17,pid9170-20,pid9174-20,pid9176-08,pid9186c-20,pid918726-09,pid918904-05,pid918919-20,pid9192-20
202,68,1,0.51771845,0.60920064,0.59226074,0.64238381,0.54987391,0.84912084,0.61850659,0.63379471,0.59188601,0.73169527,0.61119804,0.53845773,0.8117109,0.52143465,0.63719419,0.58953873,0.78322879,0.71408398,0.78536844,0.71225752,0.75526555,0.71789781,0.79280633,0.50698962,0.73403325,0.74763696,0.62211951,0.76459172,0.63205942,0.6796509,0.83174045,0.90831221,0.64163184,0.7450727,0.64985147,0.88497536,0.46268347,0.79297084,0.51993937,0.67795804,0.66092255,0.59116555,0.62765067,0.67189256,0.70109469,0.86534884,0.65317793,0.50360525,0.88477593,0.70959079,0.74382716,0.77185837,0.68603748,0.58590504
203,68,2,0.54222518,0.62969624,0.61135689,0.63934277,0.5441863,0.83850542,0.66674768,0.66385509,0.60594584,0.7242228,0.63281174,0.52552285,0.8105514,0.56292546,0.63676498,0.65762986,0.76009409,0.73286513,0.79279698,0.70107534,0.76145675,0.71133104,0.78997682,0.5114061,0.72987752,0.7919215000000001,0.63846463,0.74588141,0.65515726,0.68157608,0.82811134,0.88008041,0.67338282,0.74061389,0.65327056,0.86204796,0.45871016,0.81895107,0.57325093,0.66517413,0.67389595,0.62572515,0.63713728,0.68360796,0.70443441,0.84785982,0.66581341,0.48164232,0.87311963,0.7202046,0.73703704,0.77093871,0.68521717,0.59792786
204,69,0,0.55220013,0.67829736,0.62944504,0.64721314,0.5450448,0.84002058,0.70441704,0.70766373,0.61049044,0.73784003,0.67886832,0.52646447,0.79921412,0.59241831,0.65209394,0.72155263,0.74831628,0.74170065,0.79856735,0.69433511,0.76412747,0.70769088,0.78578851,0.51899339,0.71067367,0.8367129999999999,0.67048499,0.72303014,0.67506102,0.68555477,0.81399392,0.84991697,0.69995633,0.74371567,0.64306933,0.827823,0.45344700000000004,0.83663706,0.62586287,0.65739419,0.67920325,0.64606473,0.65657087,0.6875511999999999,0.7169893,0.83515855,0.65802516,0.46691694,0.86429865,0.72225064,0.73059726,0.76561782,0.69238408,0.60629398
205,69,1,0.55801754,0.75788969,0.65822927,0.67305737,0.56087353,0.86680696,0.74105353,0.77443567,0.62630184,0.80043718,0.7619979,0.55813262,0.79315898,0.61466984,0.70445766,0.78931255,0.74769726,0.73851382,0.81654175,0.70958673,0.79514416,0.70217893,0.79231077,0.53029884,0.68970545,0.88413737,0.74611468,0.67660317,0.70339633,0.7123147,0.77486225,0.82638755,0.72721602,0.77357027,0.62860826,0.78745085,0.46384729,0.84726877,0.69044621,0.65172687,0.69309396,0.66175274,0.70689174,0.69383751,0.76226112,0.83944,0.64980121,0.4635349,0.86957549,0.7213555,0.73819653,0.75740656,0.72925481,0.62274918
206,69,2,0.56682587,0.84620304,0.6993896,0.7094862,0.59923807,0.90989525,0.75952366,0.83882025,0.63856277,0.85338407,0.84135522,0.61487759,0.79418964,0.62237917,0.75369428,0.83366992,0.76135688,0.70388914,0.83345493,0.74845375,0.84060698,0.68602571,0.80441212,0.54972004,0.67015165,0.91864268,0.7943462,0.65966372,0.72850268,0.75216582,0.67900437,0.81399353,0.75684611,0.81486268,0.6279916999999999,0.75826549,0.47339511,0.86419236,0.73596082,0.64378109,0.71104704,0.65931199,0.75209263,0.69939994,0.81260437,0.82726702,0.65127172,0.47977543,0.90950618,0.72685422,0.75059226,0.74512251,0.77251533,0.63615713
207,70,0,0.57031788,0.89736211,0.72223778,0.72399237,0.62848098,0.92537411,0.74664317,0.87145379,0.63766332,0.87111399,0.89528467,0.64223412,0.79470497,0.62193669,0.7518548,0.83867841,0.76861175,0.66622867,0.83683757,0.75302221,0.84807284,0.67254056,0.8135241,0.55376534,0.65518373,0.92469338,0.81095927,0.66291924,0.7500523,0.78284027,0.6034676,0.7950791,0.76651488,0.83179321,0.63213945,0.73838401,0.47522609,0.87759718,0.74087376,0.63927464,0.72067881,0.65401486,0.76729911,0.69481855,0.80852248,0.79384087,0.65611895,0.50042614,0.94597149,0.73804348,0.74958292,0.74262629,0.76746395,0.64092193
208,70,1,0.57460069,0.92981615,0.74323795,0.72581699,0.6655041,0.92480359,0.71602163,0.88583372,0.61096383,0.87419041,0.92322738,0.67216771,0.79006699,0.61979238,0.70513214,0.79639712,0.78222186,0.5919272,0.82244478,0.73130447,0.83210926,0.63024437,0.80768923,0.53368355,0.62235346,0.92477514,0.81256699,0.67134424,0.77411256,0.80786755,0.50741972,0.7420680000000001,0.77387562,0.84038772,0.65058012,0.71501357,0.47056338,0.88228887,0.7025342,0.63310981,0.71786135,0.63916696,0.76095145,0.67798838,0.74284124,0.75419615,0.65927782,0.52054924,0.97692368,0.76496164,0.72197197,0.74538527,0.70611346,0.63848413
209,70,2,0.58636862,0.89608313,0.75488604,0.70410312,0.70054193,0.89421998,0.66814509,0.88243381,0.5298239,0.83678756,0.89109326,0.67955199,0.76481577,0.5837049,0.64602367,0.72770822,0.80912017,0.50575442,0.79306228,0.67818386,0.78591806,0.5786823,0.77281592,0.47677886,0.54351123,0.91831562,0.79856645,0.63098113,0.77320594,0.79079766,0.5200266,0.65373656,0.75615994,0.84749596,0.69962446,0.66583596,0.45960712,0.86117627,0.65062189,0.6224890000000001,0.68536234,0.6114786,0.73005022,0.64992856,0.66819222,0.72958605,0.65083601,0.53925189,0.99495944,0.81099744,0.66033534,0.73717401,0.63940938,0.62939775
210,71,0,0.60449421,0.82222222,0.73550988,0.64953704,0.69737619,0.84374299,0.63837414,0.86860195,0.45458247,0.76916289,0.81893119,0.67662801,0.75251224,0.54811947,0.60526703,0.619008,0.83484648,0.4196647,0.77502156,0.65863087,0.71781487,0.55487647,0.76001119,0.42888959,0.47809128,0.93246116,0.79273848,0.58503712,0.70193179,0.75030482,0.6065457,0.58860239,0.7066309000000001,0.87192246,0.7527604999999999,0.64279781,0.4633358,0.81797922,0.55734608,0.62731271,0.62957017,0.61597984,0.67247489,0.64503286,0.64271136,0.75561597,0.63275421,0.54830898,1.0,0.85313299,0.58815482,0.71024108,0.61333218,0.62563023
211,71,1,0.63794237,0.69355715,0.70482164,0.59494372,0.62172023,0.79796109,0.63120481,0.85431491,0.42022818,0.72897506,0.67501222,0.6607196,0.75231899,0.54207794,0.57291066,0.57387511,0.85622318,0.39561999999999997,0.78105724,0.66225049,0.65207891,0.55017115,0.77501399,0.41252595,0.46614173,0.95020442,0.77190514,0.56080851,0.63606946,0.71834692,0.69828995,0.57781662,0.68573389,0.7596769,0.73857968,0.66494988,0.47103039,0.77370979,0.51372046,0.63419857,0.5788953,0.63856562,0.61602958,0.64920469,0.64976189,0.78930627,0.60775557,0.53661391,0.98511459,0.86822251,0.57268101,0.66767391,0.61635437,0.62313702
212,71,2,0.66846226,0.5546203000000001,0.63834911,0.51811002,0.50135215,0.69589413,0.62974664,0.82118904,0.37629709999999994,0.69266516,0.54891373,0.63891367,0.6996908000000001,0.51141082,0.52841989,0.50531545,0.82997689,0.45259779,0.78284805,0.65510261,0.50063733,0.54111211,0.76785229,0.35483485,0.48384369,0.96050695,0.72836281,0.49868527,0.59770556,0.66476288,0.67376021,0.60896775,0.62301166,0.61593538,0.35496329,0.66555906,0.47783543,0.71038036,0.45384017,0.63674382,0.48684314,0.65512027,0.54197126,0.64817602,0.6325685000000001,0.8249556999999998,0.57436959,0.48781115,0.95061826,0.87589514,0.5339673,0.60997832,0.59355841,0.60562912
213,72,0,0.68737864,0.4542526,0.59634877,0.45972222,0.4301497,0.59727834,0.62707333,0.7616628000000001,0.33276368,0.6197215,0.4509745,0.60105065,0.64270162,0.46260211,0.48457907,0.43419501,0.75454771,0.49078689,0.75890429,0.60506747,0.42106222,0.51116351,0.71366797,0.28000629,0.45449111,0.94726083,0.69272508,0.40182452,0.55074273,0.61734583,0.57568877,0.59536754,0.58023829,0.53968982,0.28998935,0.62845434,0.45959229,0.63744135,0.40129042,0.59715913,0.41768445,0.63091617,0.47679967,0.60312411,0.5999196,0.79883773,0.5019988000000001,0.44194399,0.90934867,0.86112532,0.45313647,0.51329567,0.56247302,0.5631891
214,72,1,0.66143126,0.31383693,0.52217618,0.31684822,0.36936739,0.45664983,0.58801264,0.60915002,0.30153853,0.49515868,0.31244149,0.53766478,0.57230095,0.39533696,0.39595315,0.33170692,0.57471113,0.45127624,0.66883332,0.45870818,0.31360243,0.42757423,0.5328431,0.23668449,0.39231554,0.85887163,0.63733923,0.33334228,0.48711905,0.54876468,0.433403,0.52270781,0.50496538,0.50919548,0.28678325,0.53399236,0.38358043,0.53568197,0.31089863,0.48836254,0.35727952,0.53748674,0.40636161,0.52463092,0.52241326,0.72674643,0.39130222,0.39356061,0.79695991,0.80498721,0.34406073,0.372489,0.4752612,0.44501634
215,72,2,0.59007986,0.20508393,0.38007504,0.24160312,0.31541021,0.25209502,0.45820524,0.35943335,0.29332513,0.32313795,0.20424031,0.40477252,0.45153311,0.33858918,0.33179226,0.25454399,0.40033014,0.36165232,0.53762022,0.25955862,0.23229135,0.30161636,0.32445048,0.23068260000000002,0.29286964,0.68116926,0.48026527,0.30674358,0.25072878,0.46217031,0.34569637,0.26009964,0.33829455,0.41983199,0.26074211,0.42529767,0.28925871,0.45217828,0.24503265,0.3808638,0.32178614,0.35399717,0.26591797,0.43515573,0.52546849,0.5513059,0.26896683,0.38003247,0.62244625,0.67116368,0.2452369,0.21304605,0.46865556,0.31070973
216,73,0,0.44943627,0.24399679999999999,0.27234698,0.2864016,0.29570209999999997,0.21905163,0.33782733,0.26108686,0.30560027,0.25693815,0.24023053,0.31332144,0.42985055,0.30595643,0.33669140000000003,0.26485177,0.41769561,0.32358405,0.55477217,0.27938572,0.33671017,0.23341503,0.32119735,0.30196288,0.27417614,0.56535568,0.39067524,0.37496646,0.30678569,0.36294038,0.37627779,0.22817061,0.15912919,0.33641357,0.22650636,0.40602536,0.28507784,0.48162701,0.25097948,0.38030139,0.37468222,0.32214362,0.18687919,0.46129155,0.6229204,0.37841883,0.26127117,0.38007305,0.47522249,0.51943095,0.25328662,0.22300466,0.55435627,0.32600698
217,73,1,0.40003132,0.31551559,0.22415299,0.35540123,0.33502173,0.29947624,0.30580229999999997,0.32857408,0.31928139,0.3140544,0.30992665,0.29245713,0.47338959,0.31825221,0.39282605,0.33256321,0.49711126,0.36716508,0.59004444,0.37816981,0.42594234,0.24101594,0.42262009,0.40562441,0.35926655,0.53541292,0.37885852,0.56611215,0.39914917,0.33481358,0.47746532,0.42559217,0.31364856,0.34919548,0.20192814,0.59500471,0.32625649,0.60408009,0.30618004,0.41620159999999995,0.4193356,0.36080651,0.18450056,0.53548909,0.67728369,0.39521446,0.30936768,0.37301813,0.44917697,0.46773657,0.29327661,0.25563292,0.61337536,0.35254031
218,73,2,0.39067491,0.35899281,0.20846727,0.40123457,0.38100553,0.34827909,0.30601495,0.39304227,0.31881272,0.36304242,0.35274886,0.29134206,0.46788843,0.31028761,0.43955485,0.35456822,0.57947342,0.39812717,0.60094183,0.44392747,0.46110470000000003,0.25076785,0.44945248,0.41988047,0.41426072,0.53058054,0.39598071,0.65549593,0.45779343,0.34878393,0.55626069,0.52613408,0.38309525,0.39726009999999995,0.18909814,0.70726034,0.34387695,0.6376508000000001,0.32719994,0.44667243,0.43627309999999997,0.39286346,0.18708147,0.5679779,0.63374358,0.44323497,0.35571592,0.36812771,0.4669607,0.46152174,0.33469303,0.27750772,0.573871,0.36432489
219,74,0,0.39741622,0.37440448,0.20603125,0.43661946,0.41549069,0.38130378,0.312279,0.44538783,0.31882693,0.39940091,0.36848061,0.30090693,0.44151636,0.31940095,0.48259857,0.37064383,0.62306867,0.404161,0.5959939000000001,0.49124965,0.4725827,0.26602137,0.44632723,0.40537905,0.43635171,0.51571545,0.42050509,0.69009033,0.49811005,0.37855355,0.59443283,0.5377502,0.40215832,0.44779321,0.18877305,0.71102619,0.35688658,0.62158177,0.34699159999999996,0.46930565,0.45823614,0.42618500000000004,0.19360352,0.56081532,0.57168656,0.48794259,0.39263657,0.35752841,0.50771836,0.46147698,0.37282282,0.28669776,0.50962784,0.37422018
220,74,1,0.41455528,0.36407674,0.20380803,0.48056463,0.45547029999999994,0.41211186,0.29914333,0.46059452,0.33271634,0.46556023,0.35969263,0.2994945,0.37216568,0.34582199,0.5172787999999999,0.38289038,0.65330967,0.41165232,0.56988791,0.52392466,0.45508953,0.31961034,0.32445848,0.36610884,0.42480315,0.46415372,0.42440379999999994,0.64013058,0.54636307,0.42253096,0.60174805,0.47820995,0.41016156,0.48738611,0.20322852,0.54454782,0.3526464,0.52809987,0.36428016,0.48425265,0.49353296,0.46323842,0.21875,0.48053148,0.51430515,0.52567221,0.42179075,0.33964421,0.55551705,0.46411125,0.3818652,0.28135059,0.45194715,0.38146158
221,74,2,0.42179768,0.34893685,0.20133281,0.50391249,0.48212159,0.42996633,0.27082447,0.43043196,0.36346336,0.49488342,0.34552567,0.28176232,0.32690028,0.36215112,0.52513949,0.39768964,0.66356883,0.43948799,0.53021821,0.52510543,0.40506829,0.35769759999999995,0.29453281,0.33058194,0.37533537,0.43713818,0.41814041,0.58232716,0.53257549,0.44579991,0.56227437,0.44740844,0.39906431,0.51287884,0.22523962,0.44576065,0.32171979,0.49467996,0.37722326,0.47787872,0.51461801,0.48049169,0.23447963,0.41792552,0.51069949,0.53447726,0.41877349,0.33746618,0.55668268,0.47148977,0.36599933,0.27455167,0.45104049999999996,0.37452490000000005
222,75,0,0.42122612,0.3647482,0.20115361,0.50620007,0.50656758,0.44597829999999994,0.2610912,0.4089085,0.40165215,0.50130343,0.36101292,0.28299633,0.31415228,0.37551055,0.53602305,0.43198158,0.66484813,0.46972512,0.49423625,0.51227158,0.38355083,0.38980755,0.31918312,0.31404215,0.35184456,0.43528209,0.42025054,0.53105268,0.50298487,0.45447603,0.52256318,0.44607115,0.37983282,0.54975767,0.23508211,0.40083624,0.29932543,0.48476877,0.39915267,0.44957820000000004,0.5281680000000001,0.48990096,0.26589704,0.38534146,0.5251406999999999,0.54564866,0.40565873,0.35088609,0.54604237,0.48610614,0.34244244,0.27903829999999996,0.47314567,0.37183223
223,75,1,0.41493893,0.40188649,0.20152321,0.49566993,0.52866341,0.45259072,0.2628167,0.40183929,0.4397794,0.5062581,0.40002794,0.30267618,0.33629219,0.39373724,0.55151144,0.49711608,0.59934797,0.47698988,0.46297009,0.4927959,0.37138088,0.41768788,0.36185757,0.31528783,0.34834499999999996,0.45117743,0.43674303,0.48571684,0.45978799,0.46243342,0.49648489,0.45590420000000004,0.35071424,0.59547658,0.24690881,0.41083236,0.28722016,0.49757875,0.44667289,0.42705314,0.54273359,0.5006543999999999,0.39750279,0.39462806,0.5617849,0.57017071,0.38601928,0.37481737,0.54163976,0.51097187,0.31954454,0.30433554,0.5272429,0.3822594
224,75,2,0.40117444,0.44079936,0.20880887,0.47623457,0.54831786,0.44106809,0.27560605,0.40638179,0.45998864,0.50483323,0.4374153,0.30989196,0.34060809,0.40608407,0.55436875,0.5301963000000001,0.52556949,0.45011328,0.43364728,0.46266517,0.36997269,0.44373778,0.38752298,0.31286568,0.35399533,0.45395748,0.44665729,0.45444057,0.42217728,0.45798627,0.47569827,0.47515951,0.32947414,0.6504685,0.25491284,0.47934319,0.28131208,0.50071213,0.46911536,0.38986949,0.544103,0.49111249,0.5192034000000001,0.40153348,0.59311646,0.595111,0.35691411,0.38453057,0.52276128,0.5338555,0.30103437,0.32483742,0.56631552,0.38684138
225,76,0,0.38225806,0.46347722,0.23096265,0.44111293,0.56806353,0.41768612,0.27988942,0.41270785,0.46441015,0.43398640000000005,0.45851205,0.30764199,0.32735764,0.39084411,0.5436998000000001,0.51312707,0.42004787,0.40402507,0.35241759,0.42660950000000003,0.36067982,0.47261089,0.34145952,0.27579742,0.34868766,0.43258381,0.43110932,0.40537519,0.34819025,0.41406019,0.42461524,0.47904029,0.28461729999999996,0.70500808,0.27120117,0.53943069,0.23558191,0.47415382,0.45479633,0.33544596,0.511355,0.43035904,0.54700753,0.37622631,0.61076133,0.6069758000000001,0.27810577,0.36185741,0.46551154,0.5263555,0.29062396,0.34568088,0.59545808,0.33414594
226,76,1,0.37496085,0.51185452,0.26499972,0.42262164,0.59220905,0.43282828,0.29106264,0.41983279,0.45871047,0.37669203,0.50750262,0.30920805,0.34776475,0.34552417,0.54470538,0.42341061,0.2531446,0.39261441,0.26959607,0.45475119,0.36250076,0.481763,0.21417952,0.25460208,0.33344269,0.40563369,0.39742765,0.38005545,0.27390334,0.35043316,0.36745202,0.36664627,0.20827771,0.75037157,0.2914859,0.52462203,0.18538918,0.42580429,0.39786225,0.32730549999999997,0.45818372,0.35862221,0.51173968,0.32288789,0.63046571,0.57879965,0.22803769,0.34445346,0.38620146,0.46630435,0.31660827,0.36989424,0.60987825,0.26157682
227,76,2,0.38621203,0.58998401,0.28396707,0.42522694,0.60449643,0.51050318,0.3270065,0.44308407,0.44007764,0.38989637,0.58549074,0.33871543,0.41914455,0.34929374,0.58659636,0.35067453,0.27656817,0.40986256,0.28244346,0.53657577,0.40095296,0.47306591,0.14419311,0.27319283,0.33456547,0.41140638,0.3806739,0.41158215,0.31548923,0.31646666,0.39128824,0.35697929,0.19038737,0.77990307,0.31058237,0.51397242,0.19071164,0.36365617,0.35016325,0.37495133,0.44391299,0.36840290000000003,0.41077706,0.31921135,0.67363473,0.51701025,0.26024726,0.34842397,0.36311727,0.29539642,0.37400734,0.39535571,0.64143856,0.24544296
228,77,0,0.41414814,0.6357554,0.28770229999999997,0.43829884,0.59666255,0.60935279,0.35651619,0.47314445,0.42730543,0.42441709999999994,0.62982885,0.38562296,0.51462252,0.39862151,0.62002575,0.35062606,0.36605315,0.4631098,0.39247861,0.61301659,0.48869803,0.46278659,0.21111822,0.32242844,0.35950714,0.48043336,0.38441854,0.47983186,0.46688054,0.33188090000000003,0.45390462,0.51089066,0.25640322,0.77718901,0.32075556,0.53402005,0.27642698,0.41608579,0.37202270000000004,0.4409907,0.48394706,0.44198797,0.3274135,0.39437089,0.69868266,0.45002586,0.32109362,0.35788014,0.49426636,0.32017903,0.42196363,0.4202194,0.65728348,0.2746745
229,77,1,0.45038365,0.6511191,0.28327267,0.46704793,0.58496539,0.69029181,0.36678413,0.46396656,0.42445559999999993,0.47117876,0.64706252,0.43124195,0.64590312,0.42840368,0.62045496,0.44901042,0.49393364,0.54185924,0.50242091,0.65785775,0.54299241,0.45132835,0.32778355,0.37318025,0.38926072,0.5841619,0.39691184,0.56729273,0.60859893,0.39172817,0.52309519,0.7095621,0.30595721,0.75521809,0.32436523,0.57794761,0.38324685,0.54614611,0.43603856,0.50705891,0.54802123,0.54325256,0.31609933,0.54849986,0.68495269,0.43751169,0.38868253,0.3669237,0.63304718,0.40603581,0.46378045,0.43520331,0.64312236,0.30790626
230,77,2,0.49017382,0.64044764,0.27873103,0.50075345,0.57493159,0.74081556,0.37554529,0.45803994,0.44194281,0.5232351,0.63743626,0.4586629,0.65620974,0.46415078,0.61291925,0.47872203,0.67443876,0.60573931,0.53586257,0.68950661,0.5774264,0.44173156,0.39067221,0.41954703,0.42257218,0.64613246,0.41672696,0.62583848,0.6593835,0.45107489,0.5901006999999999,0.75287999,0.30809681,0.739063,0.32246511,0.60458548,0.43347665,0.6050687,0.44633862,0.5261158,0.55407548,0.58489565,0.33924386,0.62480236,0.64617478,0.46681048,0.4432874,0.37370806,0.69166732,0.45523657,0.47972973,0.44054391,0.61337536,0.32611225
231,78,0,0.51954275,0.6163708999999999,0.27695582,0.52116921,0.57407308,0.746315,0.38568564,0.47837436,0.46158398,0.58304728,0.61485854,0.47738626,0.61751482,0.48687883,0.6100374,0.48074966,0.70294652,0.63328802,0.54531405,0.69381501,0.59479211,0.43927031,0.43714331,0.45060082,0.45138524,0.68612428,0.44239684,0.68099454,0.68872306,0.48780723,0.64963899,0.78074469,0.29429855,0.73899838,0.31708985,0.61239409,0.45988881,0.6365868,0.44300373,0.52306583,0.54142969,0.58961797,0.35572684,0.65785313,0.59143423,0.49583411,0.46994172,0.37929518,0.70990785,0.48294118,0.47791959,0.44077383,0.56830153,0.33238407
232,78,1,0.55621672,0.56653078,0.28160945,0.52530864,0.58217524,0.69901796,0.39495717,0.52773804,0.48309979,0.67018297,0.56717429,0.46423332,0.49172249,0.49560926,0.59340242,0.43969626,0.66411357,0.63106781,0.51715859,0.6606199,0.58314416,0.45664381,0.47395892,0.46761246,0.45702829,0.7260506999999999,0.48907422,0.69369466,0.67345701,0.5541295,0.72832035,0.80318154,0.27511072,0.7526979,0.30562749,0.54088719,0.46499629,0.61674765,0.4092584,0.49161439,0.51503735,0.55132649,0.36941964,0.61055339,0.53920465,0.53547883,0.46760525,0.37831439,0.66110105,0.51703325,0.42732733,0.43373842,0.51925568,0.31241066
233,78,2,0.57771688,0.52482014,0.31267290000000003,0.51603123,0.59795031,0.64891508,0.39570448,0.53072922,0.49299375,0.71906574,0.52718826,0.41212211,0.43003736,0.48270933,0.56401987,0.39904677,0.59722681,0.60732518,0.48400212,0.59751898,0.5407648,0.49180447,0.47045,0.44770683,0.42810586,0.73451349,0.50215032,0.65150702,0.6227073000000001,0.58935378,0.73809614,0.78120794,0.29653172,0.7641357,0.30492685,0.46153292,0.44221646,0.58268264,0.37525653,0.45226765,0.49629799999999996,0.51579413,0.38996931,0.54633775,0.53417651,0.5561927,0.42968793,0.37270698,0.55558006,0.53514706,0.38501835,0.42519871,0.51243416,0.28020943
234,79,0,0.58627466,0.51196643,0.34645797,0.50928649,0.61114986,0.62351291,0.3960994,0.50808175,0.49914789,0.76439443,0.51367796,0.37230647,0.41182685,0.48230939,0.53062726,0.36662897,0.55915319,0.60018879,0.45550839,0.53205651,0.46755083,0.52470036,0.45690193,0.41874174,0.39773987,0.72718724,0.51433548,0.61744924,0.54958505,0.61441314,0.72754133,0.74106284,0.35378329,0.77279483,0.30531921,0.37677355,0.41561156,0.55814343,0.36536847,0.38695652,0.49182938,0.5051468,0.47601842,0.43933708,0.54858062,0.58844118,0.39203747,0.37460092,0.43425219,0.54418798,0.31427261,0.42257768,0.52491149,0.24860657
