,measure_number,beat_number,pid0198-03,pid1263-23,pid50848-10,pid52932-11,pid54293-10,pid59359-07,pid9048-23,pid9049-23,pid9049b-23,pid9050-23,pid9054-23,pid9055-23,pid9056-12,pid9058-23,pid9059-23,pid9060-23,pid9061-23,pid9062-23,pid9063-23,pid9066-23,pid9067-22,pid9070b-06,pid9072-23,pid9073-25,pid9074f-23,pid9075-23,pid9080-07,pid9093-24,pid9094-23,pid9099-23,pid9101b-05,pid9103-12,pid9104-23,pid9105b-06,pid9111-23,pid9118-23,pid9133-12,pid9137-13,pid9138-23,pid9139-23,pid9153-23,pid9161-02,pid9166g-02,pid9170-24,pid9174-23,pid917509-01,pid9176-07,pid918810-14,pid918904-08,pid9192-23
378,127,2,0.25857672,0.48498327,0.47820588,0.32675255,0.37290965,0.33887213,0.53628556,0.20650619,0.25498145,0.32086683,0.51576057,0.63081652,0.32225656,0.48986526,0.27240269,0.46192049,0.37455364,0.40826504,0.43280259,0.72493163,0.31998804,0.38638634,0.47617426,0.32584904,0.49329126,0.25519339999999996,0.46857886,0.51206322,0.78792171,0.39536679999999996,0.65552643,0.42432022,0.56768545,0.51980058,0.5196515,0.38058064,0.52943015,0.59617085,0.46287503,0.43018647,0.32853502,0.62410856,0.39678365,0.44410003,0.37293348,0.32036574,0.67265208,0.61440695,0.44424488,0.51156218
379,128,0,0.26782802,0.49662399,0.48413235,0.37215995,0.31557281,0.34364943,0.55134792,0.23044017,0.27406598,0.3472692,0.55535317,0.5921318,0.33527908,0.49512465,0.25050086,0.44202498,0.38362056,0.38273138,0.46949959,0.71906484,0.31468631,0.35599791,0.484778,0.36084426,0.52413793,0.27600196,0.48941890000000005,0.54493806,0.79366263,0.39438101,0.64068685,0.40988202,0.53697071,0.51939232,0.52996819,0.36404542,0.52812621,0.60644244,0.43302896,0.39146023,0.34553247,0.61061301,0.37083303,0.43539076,0.32372243,0.30489997,0.65158847,0.60553582,0.4399953,0.50851564
380,128,1,0.27903632,0.5068522,0.46770588,0.42157437,0.26671514,0.3416092,0.56145919,0.25526135,0.29366057,0.37459569,0.5929366,0.55758497,0.35693666,0.47768665,0.24778191,0.41488109999999995,0.39004813,0.35243185,0.51730769,0.69548302,0.30954909,0.31812421,0.47055838,0.39907062,0.54657802,0.30182556,0.51821282,0.56257155,0.78019571,0.3851146,0.60957072,0.38651124,0.49189748,0.47986967,0.53056285,0.32924128,0.50886892,0.60421601,0.39577355,0.3375822,0.35764924,0.58473561,0.33449337,0.40554597,0.28899946,0.27975148,0.57209554,0.59051707,0.41152198,0.48099398
381,128,2,0.27237213,0.50926649,0.41754412,0.44365903,0.20020276,0.32744253,0.56843402,0.26314305,0.28716879,0.38205341,0.60070217,0.54759602,0.36577518,0.42634251,0.24183600000000002,0.40075667,0.38507996,0.34322627,0.46974083,0.65860609,0.29819786,0.28113025,0.43520529,0.41780596,0.53942604,0.2996223,0.54027483,0.54641606,0.75380242,0.36484844,0.57076367,0.35853933,0.4396291,0.43802308,0.51346978,0.30474912,0.47427691,0.59810516,0.35731151,0.31353031,0.35825159999999995,0.55305569,0.31666056,0.36094672,0.26611081,0.25804939,0.49632063,0.5515295,0.37075189,0.44538981
382,129,0,0.22924388,0.5060107,0.33021324,0.45111260000000003,0.17422249,0.28244253,0.56953924,0.22270977,0.23689057,0.37913317,0.57568826,0.55414479,0.34999301,0.33775304,0.2217158,0.407957,0.37518243,0.33439943,0.37377998,0.5875783,0.26407687,0.23307985,0.37066761,0.42499783,0.48899407,0.27247674,0.55550495,0.50956002,0.73520037,0.32323996,0.52523272,0.28944382,0.38386659999999995,0.38633116,0.4578205,0.2782627,0.44203414,0.59516817,0.32389121,0.31445816,0.35654491,0.52647637,0.31320243,0.30817827,0.22395553,0.23866833,0.361699,0.49619104,0.32018548,0.41024079
383,129,1,0.18262417,0.49677426,0.26797794,0.45083654,0.14465802,0.20552443,0.5620118000000001,0.18182256,0.18100159,0.3690232,0.51145022,0.56624758,0.3170679,0.2748031,0.20510876,0.43866202,0.36789318,0.32027017,0.26053901,0.47637406,0.22416062,0.20897637,0.26998651,0.42868062,0.39758095,0.24254039,0.56162588,0.446305,0.72293569,0.28609217,0.45856304,0.26685393,0.34502547,0.32427573,0.35055317,0.25822001,0.4126902,0.5972367,0.31117271,0.33885236,0.36195845,0.51080955,0.31836765,0.22683579999999998,0.19150977,0.23381525,0.23731159,0.42762976,0.26593297,0.40440464
384,129,2,0.18432913,0.47572679,0.24908824,0.44749038,0.12660393,0.18067529,0.55358076,0.23525447,0.1879372,0.35378431,0.43590795,0.57678226,0.29920008,0.25571178,0.1960933,0.46110377,0.35648191,0.2989553,0.23280948,0.47622408,0.21040156,0.25239693,0.21845403,0.42420742,0.29574788,0.2262083,0.53479821,0.38950876,0.73290774,0.26595745,0.4044103,0.25256742,0.32254059,0.29339719,0.25629235,0.23812721,0.39754946,0.6283357,0.33937516,0.38491127,0.37392849,0.50573701,0.32439007,0.1926205,0.17681549,0.26861519,0.16096467,0.35783501,0.2646534,0.42517986
385,130,0,0.21504818,0.44323897,0.27630147,0.44483018,0.15693644,0.22502874,0.52283623,0.35338377,0.22923291,0.34631735,0.38489294,0.58411163,0.29299404,0.28338215,0.24421151,0.46458684,0.34828443,0.2999232,0.29590571,0.50717247,0.24040229999999996,0.31508984,0.22173745,0.42017719,0.26740290000000005,0.26078898,0.49304036,0.3716446,0.73603914,0.29930173,0.41818346,0.26307303,0.35917701,0.33095705,0.32216153,0.2425366,0.40204319,0.67099321,0.3839486,0.42250248,0.38894895,0.53473093,0.32691040000000005,0.24482164,0.20892057,0.29882776,0.18452501,0.31559108,0.34505488,0.45071942
386,130,1,0.24577465,0.42344373,0.31499265,0.44094027,0.17941445,0.24709770000000003,0.49094914,0.4192641,0.26461314,0.33535718,0.38785456,0.59423874,0.29160785,0.32286663,0.28017315,0.48056089,0.35670703,0.31527285,0.35632754,0.56172916,0.27638525,0.39074033,0.28122470000000005,0.41262920000000003,0.26999474,0.31141498,0.49238494,0.37333618,0.73678472,0.35869547,0.50304564,0.28569101,0.40932028,0.4099474,0.385251,0.25988355,0.41265787,0.7102558000000001,0.42764806,0.45409423,0.4061163,0.57402901,0.33142355,0.32291005,0.27780169,0.32980619,0.26106516,0.31575883,0.42167635,0.49019234
387,130,2,0.26792439,0.42878323,0.35727206,0.44315709999999997,0.19335183,0.27055316,0.45918154,0.47506878,0.28975225,0.33250162,0.40442853,0.60006908,0.29979779,0.36401744,0.3139024,0.49928537,0.37491073,0.33596701,0.40806452,0.60336127,0.31366933,0.44775218,0.31360920000000003,0.41100495,0.28609421,0.3370917,0.50542663,0.39784707,0.74304753,0.39747803,0.54944419,0.31675281,0.44049666,0.47386355,0.43628820000000007,0.28837424,0.42918876,0.74925786,0.47361727,0.47683092,0.42878987,0.6103416,0.33833248,0.36308886,0.31091088,0.35067990000000004,0.31818041,0.33818828,0.47788343,0.53144179
388,131,0,0.28651594,0.44332913,0.39174265,0.45730299,0.20494414,0.2921408,0.41596595,0.49511692,0.31066508,0.3447186,0.42828838,0.5968015999999999,0.32048885,0.40150361,0.34761019,0.52369085,0.39780314,0.36274211,0.45314309,0.65631231,0.34734914,0.49813614,0.34639851,0.42291323,0.31374052,0.35560607,0.52193426,0.43067920000000004,0.75815471,0.43310605,0.5960234999999999,0.34743820000000003,0.45788762,0.54917956,0.48676532,0.32128434,0.44679728,0.79235749,0.52239108,0.49419872,0.45354081,0.65769771,0.34914646,0.38401561,0.32790927,0.37227259,0.38450182,0.37557726,0.53402007,0.57616356
389,131,1,0.29506301,0.46882451,0.43128676,0.48729296,0.21268599,0.32170259,0.37406467,0.49471114,0.32083333,0.37603733,0.44855395,0.5792415,0.33651266,0.44210766,0.38361477,0.53970694,0.41533147,0.38100599,0.48370554,0.71918835,0.37331937,0.52396183,0.37437512,0.46921741,0.33815641,0.36464993,0.54802875,0.47392567,0.77459459,0.47562639,0.63488477,0.36424157,0.46844158,0.63175002,0.52001106,0.34282021,0.46639941,0.82591189,0.552485,0.50479236,0.46280022,0.69811886,0.35937431,0.38921213,0.34523938,0.39618631,0.43153745,0.41648905,0.56932559,0.60848627
390,131,2,0.29516679,0.49523151,0.45219118,0.51944956,0.22047905,0.34037356,0.34099022,0.4739271,0.32115792,0.40455596,0.46471774,0.55927742,0.34895019,0.46341209,0.40846451,0.53548523,0.41662785,0.39137936,0.49991729,0.73796206,0.3916623,0.52982181,0.40659256,0.50199774,0.36330103,0.36761558,0.57415657,0.50363093,0.78286114,0.49416742,0.66229553,0.37306742,0.47081344,0.67446809,0.53986309,0.35755158,0.47468641,0.83893889,0.56572528,0.50277452,0.45869179,0.72486664,0.36747747,0.38467822,0.36664874,0.41087058,0.4499343,0.45654233,0.5853554,0.62146528
391,132,0,0.28912528,0.52906173,0.45880147,0.54496403,0.23083225,0.35560345,0.31781047,0.44528886,0.31396396,0.42723408,0.47522942,0.53979,0.35869164,0.46994077,0.42945049,0.51805189,0.4147415,0.39517733,0.50550731,0.75533304,0.3970762,0.51585029,0.44610936,0.52594458,0.38429119,0.36864377,0.60726069,0.52267407,0.78171482,0.50915962,0.68413014,0.37887079,0.47217447,0.70595902,0.55479878,0.37130087,0.47361955,0.84043897,0.57054526,0.49037024,0.45054444,0.74131961,0.37305297,0.37763003,0.38296575,0.42529697,0.45238463,0.49576673,0.5858954000000001,0.62007782
392,132,1,0.28020015,0.55888481,0.45702941,0.55863309,0.24425761,0.37288793,0.30185946,0.41326685,0.30231187,0.44139174,0.47992214,0.5404876999999999,0.37030254,0.46786435,0.44512736,0.50547081,0.41166744,0.39555607,0.50536256,0.77503308,0.39501234,0.48812346,0.47425304,0.53877356,0.4075802,0.36919633,0.62315733,0.54086288,0.77368127,0.52014294,0.70053321,0.38479213,0.47597103,0.72116668,0.56018531,0.39204506,0.47186301,0.8369651,0.57625881,0.47577696,0.44965634,0.74556855,0.37670892,0.36855768,0.39098978,0.43607377,0.43529412,0.52570555,0.57690321,0.60665101
393,132,2,0.27505559999999996,0.58161528,0.447625,0.55802242,0.25913713,0.39390086,0.30179225,0.38706327,0.29523052,0.44636355,0.47965795,0.55566455,0.38617374,0.45807459,0.46685031,0.50157338,0.40475858,0.39433567,0.5008547000000001,0.79390384,0.39635833,0.45158428,0.49173039,0.54263007,0.42993765,0.36855984,0.61243737,0.55982059,0.7562069,0.52548263,0.71154993,0.39368539,0.48342089,0.7271571,0.560697,0.41844128,0.47601190000000004,0.8262277,0.58873598,0.46733628,0.46178083,0.74510997,0.38137592,0.36135064,0.3960373,0.43748046,0.40343975,0.55884152,0.56272818,0.58021583
394,133,0,0.27698295,0.58756587,0.43149265,0.55162289,0.27767253,0.41918103,0.30672093,0.37837689,0.29705882,0.44528232,0.47080784,0.57241641,0.40357102,0.44161948,0.48774327,0.49312995,0.39344822,0.39196852,0.49254894,0.7980944000000001,0.40376131,0.42058451,0.50567371,0.53787892,0.44521073,0.36640554,0.58017752,0.5777531,0.72980429,0.52588516,0.71552643,0.40287079,0.49025788,0.72729057,0.55777901,0.44661128,0.48641105,0.80498974,0.60574615,0.46190433,0.48345046,0.74146935,0.38641659,0.3573795,0.40010758,0.42485933,0.36783644,0.58278074,0.54320596,0.54845838
395,133,1,0.28575241,0.58611328,0.40648529,0.54002844,0.29441583,0.45401579999999997,0.3122321,0.38017882,0.30836645,0.43666944,0.45578420000000003,0.58205996,0.41930233,0.41492547,0.51130509,0.47457362,0.38706723,0.39041146,0.48118279999999997,0.77830613,0.41202423,0.39305897,0.52031099,0.51746721,0.45495455,0.37051829,0.53919728,0.58729603,0.69767008,0.52347819,0.71571622,0.4086573,0.50182267,0.72168486,0.548541,0.46608276,0.50006466,0.77846202,0.61963866,0.45883254,0.50493474,0.73387927,0.3908638,0.35352183,0.40302134,0.40260238,0.33379454,0.60195382,0.52138874,0.50781089
396,133,2,0.29844329,0.58827713,0.37820588,0.52545591,0.31015555,0.48390805,0.31940109,0.38473865,0.32155538,0.42002588,0.43277253,0.58502349,0.43310061,0.38782790000000006,0.52869204,0.45284650000000004,0.3891166,0.38900169,0.47044389,0.72950154,0.41952441,0.37186312,0.53523742,0.49091462,0.46055142,0.38609498,0.48843022,0.58702264,0.66220876,0.5198472,0.71388161,0.41052809,0.51322031,0.70987674,0.53191122,0.48781905,0.51532394,0.74745776,0.62755022,0.45547248,0.52213298,0.72863828,0.39372115,0.34515748,0.40573785,0.37731322,0.30115947,0.62042629,0.50144979,0.47506974
397,134,0,0.31224611,0.60021839,0.35520588,0.51556801,0.3207238,0.50496408,0.32650288,0.39235901,0.33944754,0.40327142,0.40668799,0.58505112,0.44085816,0.35968235,0.53043074,0.43912443,0.3952259,0.38427791,0.46047009,0.6891663,0.42543932,0.35963617,0.54784425,0.46644663,0.45964991,0.40386095,0.41998911,0.57135412,0.62068034,0.50858457,0.70319024,0.41459551,0.51976281,0.68970715,0.50501314,0.5145059000000001,0.52413897,0.71334281,0.63007435,0.45376993,0.53638119,0.72308844,0.39414609,0.33619406,0.40690335,0.34663957,0.28603231,0.62697849,0.48237366,0.45784026
398,134,1,0.32485545,0.62354992,0.32927941,0.5054877000000001,0.32306889,0.52079023,0.3350758,0.40909216,0.35303392,0.38167452,0.39060067,0.5854656,0.44329989,0.33983597,0.52177304,0.43997718,0.40558143,0.38081661,0.45993245,0.69623291,0.42809392,0.36041154,0.55515646,0.43416138,0.45312148,0.41781493,0.38423,0.55173857,0.57548928,0.49148936,0.67961139,0.42600562,0.5193171,0.66651488,0.48443507,0.53088078,0.52313677,0.70213959,0.63422906,0.45644537,0.54604217,0.7189518,0.39486409,0.33312608,0.4087054,0.31341826,0.27667929,0.62849813,0.46362036,0.45362649
399,134,2,0.33421053,0.66528421,0.31914706,0.50088673,0.3183992,0.53654454,0.34170712,0.42019945,0.3666203,0.36313649,0.38951613,0.5881459,0.44429184,0.32926512,0.50774184,0.44744175,0.42598199,0.37941737,0.46501241,0.72431407,0.43420325,0.40684411,0.55968644,0.40569791,0.43805124,0.43023012,0.37246581,0.53762495,0.54486486,0.47416413,0.66796204,0.44042135,0.5172079,0.64719322,0.46722445,0.54425927,0.51534549,0.70393179,0.6427472,0.46432754,0.55173372,0.71856809,0.39741373,0.33977035,0.41315223,0.28769147,0.26701708,0.62098875,0.44943946,0.46593011
400,135,0,0.34394366,0.68881609,0.31790441,0.50237577,0.30935679,0.54636494,0.34483608,0.44036451,0.37917992,0.35406155,0.40465100000000004,0.594294,0.44090903,0.32856213,0.4946265,0.45266034,0.44319981,0.37956465,0.46885856,0.76713719,0.44368504,0.46441512,0.56507743,0.39229567,0.42197431,0.44387634,0.38940668,0.52188808,0.53000932,0.45964019,0.66367826,0.45470787,0.51593442,0.6343723000000001,0.45618863,0.54825779,0.50197207,0.71231644,0.65288286,0.47646158,0.55282261,0.72045859,0.40115759,0.35742035,0.4206742,0.28437793,0.26081008,0.61211762,0.44179726,0.48656585
401,135,1,0.34979244,0.71338983,0.31981618,0.50560482,0.29718078,0.5571408,0.34296916,0.46233838,0.38767223,0.35744386,0.42379727,0.59928848,0.43352028,0.33107466,0.48473097,0.45232405,0.46488899,0.37919643,0.46903777,0.80957212,0.45108801,0.50834265,0.56518024,0.39415443,0.41181729,0.46368469,0.42953154,0.50543358,0.53496738,0.45499055,0.675662,0.46039888,0.51472461,0.62556332,0.45190154,0.54186417,0.48809216,0.72007737,0.6581007,0.49576615,0.54401884,0.72181563,0.40415415,0.37186621,0.43700018,0.28928571,0.2574399,0.60856523,0.43684334,0.51475554
402,135,2,0.34975537,0.72970888,0.32633088,0.51144387,0.28886545,0.5641523,0.3360242,0.47234525,0.38888447,0.36794196,0.43879309999999994,0.60315004,0.42108275,0.33757079,0.47741843,0.45356113,0.48687316,0.37887029,0.46548801,0.83586237,0.44951021,0.53539849,0.55914027,0.4031877,0.40933814,0.48334616,0.47084504,0.4956258,0.54916123,0.45573811,0.69707185,0.45706742,0.50943171,0.62239931,0.45370626,0.53130167,0.47424458,0.72407232,0.65790504,0.51051257,0.5285968000000001,0.72457651,0.40463038,0.37790233,0.45560337,0.29362301,0.25472675,0.60786461,0.43498268,0.5381661999999999
403,136,0,0.34203855,0.74396426,0.33205882,0.52279572,0.28016098,0.56984914,0.32760063,0.47222146,0.38071675,0.38715461,0.4516129,0.60603067,0.40483003,0.34322723,0.46524757,0.45845544,0.49805931,0.3790281,0.45525227,0.86012351,0.43402378,0.54663386,0.53870719,0.42009033,0.40842912,0.50625306,0.50963685,0.48215293,0.56539609,0.45481804,0.73276096,0.45153371,0.49204871,0.62021669,0.46465911,0.51200056,0.45479331,0.7273566999999999,0.6626010999999999,0.52518692,0.50742915,0.73033224,0.40395633,0.37057729,0.48551192,0.28974679999999997,0.24599985,0.60222025,0.42937724,0.55844223
404,136,1,0.32924388,0.74541684,0.32922059,0.53330266,0.27097521,0.57193247,0.32570383,0.45894085,0.36495098,0.4060438,0.45010428,0.60652114,0.39223990000000003,0.34014841,0.45294791,0.45944031,0.49815246,0.38166879,0.44758065,0.8673401,0.42531220000000003,0.53845523,0.50651545,0.43741857,0.40563444,0.5111422000000001,0.53119897,0.46726185,0.57934762,0.44865686,0.75171261,0.45020787,0.47710920000000007,0.61728822,0.47533536,0.49952399,0.43537437,0.72658298,0.67642839,0.52562832,0.49385281,0.73152082,0.40372188,0.35950803,0.51039986,0.27848546,0.23847878,0.59262877,0.41634677,0.5608868
405,136,2,0.31471459999999996,0.73594999,0.31944118,0.54223691,0.26010998,0.57511494,0.33015458,0.4363205,0.34712507,0.41780797,0.44421579999999994,0.60641061,0.38645352,0.32992254,0.44093446,0.45485227,0.48720696,0.3865083,0.4387786,0.86588443,0.42576086,0.50365317,0.47307717,0.44748545,0.39926377,0.50412674,0.53476488,0.4517642,0.58822926,0.43791999,0.75154993,0.45537079,0.46048233,0.61281306,0.48507122,0.48564442,0.42152679,0.7211748,0.69664753,0.51684533,0.4856514,0.73088442,0.40372188,0.34265226,0.53772638,0.2669975,0.23356265,0.58170515,0.3977226,0.55280429
406,137,0,0.30306153,0.72537116,0.30913971,0.5484273000000001,0.24900923,0.58096983,0.34165484,0.41403714,0.33134605,0.42606044,0.440698,0.6078682,0.38453321,0.31918896,0.42605896,0.44531588,0.47176681,0.39527201,0.42597188,0.8430966000000001,0.43015778,0.45907701,0.44589090000000003,0.45102059,0.39099241,0.4821501,0.52618892,0.43452371,0.58815471,0.41648731,0.73274288,0.45926404,0.44768386,0.60657141,0.48871525,0.46677423,0.41071813,0.70989263,0.71667101,0.50217098,0.47997529,0.72903135,0.40433731,0.32414904,0.5619419,0.25325883,0.23835511,0.57305112,0.37712625,0.53329908
407,137,1,0.29083766,0.71450181,0.29725735,0.55025933,0.23902469,0.58398707,0.35192293,0.39801238,0.31403683,0.42525645,0.44579394,0.60906328,0.38303257,0.30680206,0.41295077,0.44457723,0.45069865,0.40219461,0.41551558,0.80734892,0.43112241,0.41294267,0.42081218,0.4470251,0.38290136,0.45473176,0.50377143,0.41255874,0.57939422,0.39687834,0.69229101,0.45641573,0.44187361,0.59148151,0.48153091,0.44855542,0.40087935,0.70170535,0.73525959,0.47831727,0.47343424,0.72280767,0.40428603,0.30365798,0.5804913,0.24616286,0.24992657,0.56999211,0.35643012,0.51408016
408,137,2,0.28291327,0.70787001,0.28836029,0.54872009,0.22944978,0.58161638,0.35828542,0.39053645,0.30253047,0.41644026,0.45597887,0.60719121,0.37950987,0.29745492,0.39801803,0.44466731,0.4256249,0.40621351,0.40705128,0.78011469,0.42953713,0.37093864,0.39817516,0.43664553,0.37444219,0.42390711,0.45494840000000003,0.39776164,0.56492078,0.38172184,0.64150926,0.44351685,0.43990767,0.57446023,0.46539206,0.43445539,0.38695633,0.68969683,0.74132533,0.45397712,0.46733338,0.7094993,0.40109166,0.29228011,0.58950152,0.23777743,0.27007807,0.56725873,0.34161531,0.49121274
409,138,0,0.27620459999999997,0.695508,0.280375,0.54467961,0.21990558,0.57116379,0.35845717,0.39394773,0.29210387,0.40096109,0.46792269,0.60140923,0.37158699,0.28892794,0.37685318,0.43482465,0.38701289,0.40642392,0.40107527,0.76183502,0.42133403,0.31986878,0.37502409999999997,0.41837922,0.36131019,0.37754774,0.42013353,0.38053823,0.55290774,0.36570278,0.58148215,0.42911798,0.44024196,0.55991207,0.43495367,0.41529458,0.37328118,0.66752724,0.74354292,0.42708765,0.46257626,0.69360786,0.39521577,0.28379323,0.59063116,0.22634417,0.30490067,0.55895994,0.32833245,0.46112171
410,138,1,0.27195701,0.65347318,0.27880147,0.53950142,0.20962407,0.55475575,0.35533567,0.41146492,0.28437997,0.37698919,0.48378059,0.58800774,0.3597599,0.2871184,0.34740269,0.41480303,0.34567614,0.40197368,0.40219879,0.74496692,0.40429223,0.29361068,0.34425239,0.39261704,0.33859965,0.33617542,0.38528533,0.36671508,0.52907735,0.35140886,0.51148667,0.42126404,0.43990767,0.54409987,0.39429539,0.40175574,0.35203026,0.64092057,0.74895643,0.40259436,0.45887713,0.67331774,0.38979412,0.28689752,0.57982786,0.21121444,0.32199119,0.5413361,0.31655808,0.41997504
411,138,2,0.27095626,0.61228988,0.28375,0.53567007,0.20106297,0.54215517,0.35234859,0.43692572,0.28192236,0.35033731,0.49567575,0.57343189,0.340951,0.29187008,0.30290498,0.39235527,0.3203928,0.39599794,0.40873311,0.73193648,0.38427428,0.28598375,0.32688428,0.36754973,0.31289911,0.30700147,0.37006632,0.35898334,0.49693383,0.34000657,0.45906914,0.42519663,0.439454,0.53157729,0.36086987,0.39406937,0.3358981,0.62400126,0.75580485,0.38177642,0.45545602,0.65535798,0.38733241,0.30287283,0.55969159,0.20311816,0.33167659,0.52657391,0.30834654,0.37549552
412,139,0,0.27213491,0.56116888,0.29133824,0.53551949,0.19479575,0.53137213,0.34954074,0.45958047,0.28298225,0.3243508,0.50205784,0.55711523,0.32028538,0.29946625,0.28431597,0.37553447,0.30732805,0.38967502,0.41350289,0.72990737,0.36434607,0.28690822,0.31047356,0.34501867,0.29338893,0.29839827,0.36582277,0.35652285,0.46123952,0.33008297,0.42084049,0.43364607,0.43904011,0.51994975,0.33151016,0.38980027,0.32740635,0.61785883,0.7601748,0.36595802,0.45065256,0.63654656,0.38561067,0.32348643,0.5309844,0.20082057,0.33023885,0.51858101,0.30457827,0.3457275
413,139,1,0.27697554,0.52007573,0.29467647,0.53654844,0.19304462,0.52114943,0.34688969999999997,0.47522008,0.28920244,0.29061085,0.49668382,0.53506494,0.29257436,0.30307883,0.27354751,0.3679498,0.30277131,0.38098494,0.41601186,0.73116895,0.32991849,0.29052412,0.29440982,0.31682446,0.27712418,0.29794362,0.36200136,0.35471166,0.42189189,0.32343711,0.39436059999999995,0.43933146,0.44031359,0.50688545,0.30316001,0.38707447,0.31421613,0.61785883,0.75665275,0.35639132,0.43475944,0.60534394,0.38266540000000004,0.34462649,0.49771382,0.20399344,0.31717554,0.51180186,0.30400892,0.31456467
