,measure_number,beat_number,pid1263-17,pid52932-10,pid5667229-07,pid9048-17,pid9050-17,pid9054-17,pid9055-17,pid9056-13,pid9058-17,pid9059-17,pid9060-17,pid9062-17,pid9063-17,pid9064-10,pid9065-12,pid9066-17,pid9067-17,pid9068-11,pid9072-17,pid9075-17,pid9078-09,pid9081-05,pid9088-12,pid9093-17,pid9094-17,pid9097-18,pid9099-17,pid9100b-13,pid9101-17,pid9103-09,pid9104-17,pid9105-17,pid9111-17,pid9116-07,pid9118-17,pid9126-05,pid9128-13,pid9130-02,pid9137-10,pid9138-17,pid9139-17,pid9153-17,pid9162-06,pid9166e-10,pid9170-17,pid9173-22,pid9174-17,pid917509-07,pid9186c-17,pid918722-06,pid918904-04,pid918919-19,pid9192-17,pid9193-02
459,154,2,0.80517948,0.59242587,0.50720912,0.57718696,0.36008969,0.62856693,0.57242545,0.28851764,0.55667675,0.68182452,0.60502587,0.62513214,0.49368004,0.55728791,0.50962038,0.53498033,0.58251504,0.52680806,0.45966104,0.45196949,0.524146,0.46685758,0.52698051,0.6199934,0.44713993,0.53073977,0.57614623,0.51833613,0.52277379,0.40092043,0.5501355,0.54288848,0.32092123,0.34614438,0.56937597,0.56100964,0.50579013,0.51336894,0.56571449,0.49297448,0.5553749,0.73248506,0.57921604,0.55855376,0.37192121,0.46856281,0.61358135,0.48581543,0.3790122,0.55689519,0.42050856,0.53126374,0.52476625,0.52139481
460,155,0,0.73773444,0.45595109999999994,0.35016597,0.45741627,0.27886398,0.49668515,0.53074723,0.1930846,0.35376693,0.56636211,0.48828590000000005,0.50531661,0.42721904,0.52690073,0.45828566,0.52889763,0.47339322,0.3972994,0.32756791,0.33959609999999996,0.41501643,0.37880305,0.43869906,0.52045567,0.35567286,0.4212781,0.43609604,0.45958749,0.41147554,0.30181116,0.43780488,0.46769906,0.23835673,0.22032125,0.44823559999999996,0.38667013,0.42019453,0.39235251,0.44653583,0.38480936,0.43097806,0.59259058,0.45259040000000006,0.42813036,0.27983248,0.35289112,0.51386614,0.4005375,0.24737362,0.44286757,0.38088735,0.41953176,0.40383417,0.40250264
461,155,1,0.68443672,0.34921946,0.27215082,0.37604947,0.22633782,0.42137635,0.51604542,0.14918001,0.21990061,0.46661320000000006,0.40311125,0.41162815,0.40672543,0.51329133,0.40845901,0.55571333,0.3876428,0.29930011,0.23891235,0.24443541,0.37527566,0.34053499,0.3931916,0.4392356,0.25737472,0.35937301,0.33814433,0.40449028,0.35607221,0.28384056,0.34377541,0.39177855,0.19901791,0.16465629,0.36219945,0.28359775,0.38866989,0.32303148,0.39464311,0.33465479,0.34302228,0.47112266,0.38072015,0.34782883,0.22199974,0.28655946,0.46625133,0.34497247,0.18367809,0.36417057,0.38730099,0.34884232,0.31569182,0.37624159
462,155,2,0.64276487,0.29897579999999996,0.25562176,0.33510878,0.2264275,0.3439942,0.50901526,0.16296914,0.1962979,0.39926768,0.31009702,0.32594051,0.40840899,0.513169,0.38790085,0.59633503,0.33341763,0.24117356,0.21468843,0.17610979,0.37930375,0.33022036,0.37590483,0.36480106,0.20210369,0.34035747,0.26583017,0.38505872,0.34459666,0.2944329,0.32618564,0.33334441,0.21614911,0.17514309,0.33077106,0.26272589,0.40026131,0.29339646,0.37660986,0.33899497,0.31516175,0.37420281,0.35605439,0.28220637,0.19999346,0.2920603,0.45177109,0.32279059,0.13591517,0.32612081,0.43240776,0.32299832,0.28372835,0.38746455
463,156,0,0.60679419,0.2800033,0.27413397,0.32865397,0.24273543,0.30536299,0.5107923,0.20226509,0.25078508,0.38333101,0.28681113,0.28745984,0.4194535,0.5298795000000001,0.37731843,0.60972849,0.30783989,0.29442913,0.22971354,0.18823934,0.40233584,0.35000063,0.35172529999999996,0.33164933,0.18083044,0.34352082,0.26381579,0.37553538,0.35356596,0.31216597,0.29109925,0.27928353,0.25787399,0.21915810000000002,0.31909488,0.28286236,0.42060771,0.297815,0.39062020000000003,0.37354671,0.30967566,0.35490729,0.36042236,0.25588156,0.20809449,0.32468342,0.45587398,0.31771643,0.12861708,0.30727538,0.48022335,0.32623205,0.28926578,0.39956621
464,156,1,0.5817414000000001,0.29791856,0.30443442,0.34200596,0.27769806,0.30386312,0.51595007,0.2654377,0.31830164,0.39124006,0.26500647,0.26614157,0.4355487,0.55548352,0.36947478,0.63645783,0.31810412,0.34575468,0.25446245,0.23161185,0.43326657,0.37908182,0.34466379999999996,0.30588575,0.17839584,0.36506135,0.29477754,0.36787723,0.36223709,0.33712144,0.31076389,0.27093579999999995,0.33291376,0.28250969,0.33105215,0.31838778,0.46227205,0.31136198,0.41248778,0.42939322,0.31852893,0.31476453,0.39695381,0.28143902,0.22995027,0.36765829,0.47025632,0.31976214,0.17540383,0.30007908,0.54565004,0.35580132,0.3125607,0.41432623
465,156,2,0.57484784,0.33278269,0.32656396,0.36968493,0.31310912,0.32091001,0.52633495,0.31748094,0.39860271,0.40707909,0.26365459,0.24930045,0.45234905,0.59392012,0.36722136,0.65561738,0.34513822,0.38396607,0.28936316,0.28071152,0.45773887,0.43449447,0.34379482,0.28427439,0.18672392,0.40082275,0.32249729,0.3632784,0.3702474,0.36183937,0.33955793,0.27081616,0.43238813,0.34887070000000003,0.36506444,0.36070467,0.51708003,0.33805131,0.44085068,0.47708674,0.33824949,0.31094732,0.44329991,0.30815203,0.25632116,0.40113903,0.49697401,0.32794497,0.20515979,0.30082122,0.58117407,0.40169448,0.34221208,0.44033146
466,157,0,0.57961744,0.34565128,0.33237722,0.39542295,0.33596413,0.33902193,0.5381328000000001,0.34944721,0.45530107,0.42764681,0.27503881,0.24785988,0.46708682,0.6241972,0.38857688,0.67421088,0.37053283,0.41394839,0.31908811,0.31723771,0.47556146,0.46055983,0.34977643,0.27756315,0.19795934,0.45546493,0.34093869,0.38241390000000003,0.37848336,0.38090855,0.36670054,0.27822012,0.48248842,0.4102714,0.38558424,0.39296413,0.55867737,0.35163065,0.45710295,0.51409347,0.36903663,0.33985569,0.4898663,0.3274262,0.27568381,0.43395645,0.52111072,0.33314949,0.23709471,0.30279214,0.60996001,0.44417928,0.35580199,0.45280018
467,157,1,0.59098249,0.35266375,0.32663205,0.41169089,0.35958894,0.35426645,0.54388003,0.35723041,0.48815183,0.45336170000000003,0.29018111,0.25159084,0.47425297,0.63967215,0.44128965,0.70666795,0.39475887,0.43611877,0.35756106,0.35156309,0.48330258,0.48177199,0.37241205,0.2797507,0.20770564,0.50352507,0.3621134,0.43103721,0.3932549,0.39671912,0.38775407,0.28923967,0.51969707,0.47298911,0.40210387,0.42342839,0.58752192,0.35871166,0.463717,0.53762502,0.41147778,0.37358212,0.51927985,0.34728717,0.29401911,0.46022111,0.53524386,0.33328988,0.25804184,0.30004258,0.63521467,0.48864959,0.37082699,0.46334464
468,157,2,0.59930443,0.35503428,0.30635799,0.41200686,0.35684604,0.37174187,0.54371533,0.33503297,0.49387785,0.47289022,0.29538163,0.24948699,0.47265756,0.64040614,0.46970879,0.70751223,0.39644196,0.42897844,0.39181123,0.38929599,0.48584545,0.49056604,0.4037037,0.28409279,0.21964229,0.53881126,0.37513565,0.45971578,0.41200741,0.40961995,0.40939194,0.30149541,0.54437375,0.51990276,0.41169348,0.43229623,0.61157579,0.35740066,0.46439447,0.54201976,0.42540805,0.39806812,0.54301884,0.35533087,0.30266326,0.47470687,0.5500089,0.33080294,0.26889018,0.29171482,0.64478231,0.50245117,0.38996883,0.46742673
469,158,0,0.59207552,0.35032626,0.28538599,0.39484517,0.34634529,0.36840812,0.53963245,0.31055573,0.48555171,0.47702608,0.29001294,0.24354855,0.46532393,0.62639917,0.48183394,0.70332918,0.39275312,0.39353835,0.40718443,0.40620858,0.47835186,0.48255762,0.42401924,0.30468053,0.22440908,0.54146393,0.37572572,0.47543669,0.42429688,0.41780730000000005,0.41069614,0.31330586,0.54350232,0.53665456,0.41359626,0.42035709,0.62332354,0.34769766,0.45766168,0.52924774,0.42171569,0.40820079,0.53091006,0.35293852,0.29820050000000003,0.47819765,0.55810787,0.32613993,0.27509006,0.28213395,0.63968913,0.49212909,0.40173226,0.46200990000000003
470,158,1,0.56827723,0.33872140000000006,0.26847391,0.3720863,0.31878176,0.36308924,0.53016644,0.27825852,0.46291415,0.4665295,0.27996766,0.23256296,0.4533539000000001,0.60198177,0.48930491,0.67120791,0.37024505,0.35236479,0.41185802,0.41182944,0.46372474,0.46016701,0.43343457,0.31996863,0.22563032,0.53042769,0.37475583,0.48396329,0.42684342,0.41986342,0.40628388,0.32538881,0.5332319000000001,0.53731307,0.40748789,0.39810099,0.63547332,0.33292061,0.44224054,0.50046675,0.4195758,0.41013267,0.48587056,0.33511781,0.29261877,0.47433166,0.56137415,0.32049418,0.278681,0.27407993,0.62605448,0.45238003,0.41598898,0.45832824
471,158,2,0.53035648,0.32187990000000005,0.26350328,0.34293581,0.28495516,0.36162087,0.51820388,0.24760376,0.42426534,0.4450550999999999,0.27749677,0.21676858,0.44014103,0.54351336,0.4957445,0.64384534,0.35138223,0.33080947,0.40976946,0.40868451,0.45351951,0.43820723,0.4407323,0.32468219,0.22427513,0.52554791,0.37726533,0.49062469,0.43297607,0.40907067,0.38540820000000003,0.33306527,0.51527768,0.52766324,0.38942225,0.36939947,0.64428413,0.31469612,0.42311775,0.47160696,0.42602694,0.40941888,0.44544211,0.30923535,0.29290014,0.45682412,0.56517444,0.32140672,0.28097618,0.25889653,0.59821927,0.41180959999999994,0.43418859,0.44916301
472,159,0,0.4935536,0.30435285,0.27556388,0.33196714,0.25039611,0.36937862,0.50577323,0.22365357,0.38877125,0.43842237,0.28598965,0.21213597,0.43913618,0.51379901,0.50513087,0.62155809,0.36615505,0.32684341,0.40481625,0.40084407,0.45573608,0.42187361,0.4449169,0.32409609,0.22265994,0.53474005,0.38562805,0.49863811,0.44754614,0.40740796,0.365896,0.3342616,0.49502732,0.50921287,0.37649196,0.34629984,0.65233559,0.3046937,0.41194999,0.45051221,0.43855159,0.41221196,0.43030994,0.30298817,0.29909698,0.44183585,0.56739053,0.33219683,0.28600232,0.24841535,0.5652607,0.39514940000000004,0.45499746,0.43989767
473,159,1,0.45103714,0.29884364,0.29906375,0.32862688,0.23215247,0.38174313,0.49088072,0.21666708,0.35948574,0.44583624,0.29958603,0.21806405,0.44535037,0.49648908,0.51780205,0.6108606,0.39209035,0.33705903,0.39895001,0.39242841,0.47081327,0.41314292,0.45429849,0.32108304,0.22509455,0.54270516,0.403242,0.50933583,0.47274559,0.4096348,0.35536077,0.33557092,0.46806142,0.48613453,0.37751903,0.33986525,0.66206211,0.31213887,0.40691437,0.42807783,0.45455881,0.42047482,0.43918262,0.30370136,0.30653056,0.4279866,0.56899252,0.35281435,0.28959907,0.24298315,0.53228703,0.40228948,0.47696601,0.43491463
474,159,2,0.43701404,0.30474932,0.32497234,0.32943035,0.22042601,0.39863247,0.48485609999999996,0.21655676,0.34415154,0.46258195,0.30214101,0.23187895,0.45490524,0.49580402,0.51961345,0.61532188,0.42944973,0.35158006,0.3968215,0.38750782,0.48898465,0.41323162,0.46500464,0.31513951,0.22797038,0.53152706,0.42148671,0.51220764,0.49816262,0.41086698,0.34983909,0.34002393,0.4422505,0.45908056,0.38710863,0.35020385,0.67018057,0.32542688,0.41681101,0.41942777,0.47359753,0.42814027,0.46052871,0.31040896,0.3105549,0.41033166,0.57022962,0.36510865,0.29244044,0.23947929,0.498672,0.42255853,0.4978835999999999,0.43313498
475,160,0,0.43410756,0.32009581,0.34019917,0.32701995,0.21709268,0.40705823,0.48008842,0.21775795,0.34108326,0.47261124,0.29634541,0.2464815,0.46209784,0.50264848,0.50214075,0.60235057,0.46300689,0.35745493,0.39940082,0.38569464,0.50220532,0.41670363,0.46855648,0.31055803,0.22684368,0.50802185,0.43404775,0.50038488,0.52493352,0.40903355,0.34591802,0.34838495,0.42087281,0.43166349,0.40179035,0.3526371,0.66937654,0.33446629,0.43193882,0.40669213,0.47290522,0.43093335,0.47518232,0.31571725,0.30857218,0.40150084,0.56893912,0.37050371,0.29349216,0.23356044,0.47153097,0.43738197,0.50079727,0.42931984
476,160,1,0.43020743,0.3314281,0.3462933,0.31640336,0.21792975,0.40671792,0.47465326,0.21881205,0.34070873,0.467213,0.28509056,0.25936366,0.46007933,0.51078965,0.43747617,0.5674374,0.47286125,0.35180629,0.40135243,0.38224959,0.50208155,0.4200996,0.45866025,0.3034423,0.22368421,0.46733102,0.42901519,0.44394552,0.53938271,0.40037856,0.3390752,0.35988967,0.38808355,0.39956305,0.41917488,0.34906834,0.65728261,0.33749292,0.44905713,0.38434867,0.45480007,0.42887734,0.47469614,0.31369504,0.29988876,0.39667002,0.56226415,0.36077657,0.29166182,0.22613298,0.44785332,0.43853965,0.48976589,0.43124409
477,160,2,0.42930071,0.33459156,0.34618265,0.30046041,0.21884155,0.40130451,0.4662708,0.21774569,0.33707145,0.45686986,0.28272316,0.26802777,0.45180256,0.52178727,0.38391402,0.56976878,0.47196302,0.34118063,0.40172906,0.37243341,0.47915073,0.42249452,0.43355269,0.2942876,0.21757800000000002,0.43279665,0.41991319,0.39558867,0.54518495,0.38951158,0.32773543,0.37230493,0.35991424,0.36835498,0.43019158,0.34504537,0.63807524,0.33691025,0.45937282,0.36476935,0.42339403,0.42331445,0.47060164,0.30876591,0.29312263,0.39448576,0.54138483,0.33027146,0.2883498,0.21501916,0.42403229,0.4370585999999999,0.46413713,0.43422502
478,161,0,0.43590858,0.33127943,0.33725423,0.29028618,0.22072496,0.39700655,0.44857836,0.21447307,0.32837079,0.44946297,0.27645537,0.27622552,0.44084619,0.52967766,0.35259144,0.5799386,0.46319874,0.3344362,0.40170623,0.35708391,0.45036905,0.42663811,0.38241795,0.28689946,0.21303183,0.41933469999999995,0.40883749,0.36586401,0.54149408,0.37940914,0.32505928,0.38456733,0.32763677,0.33319589,0.44233264,0.34679731,0.61896839,0.33599579,0.45519626,0.34193490000000004,0.38494944,0.42059120000000005,0.46376481,0.29971111,0.28839157,0.38966834,0.51598434,0.29487269,0.28141778,0.20804185,0.40483664,0.43222740000000004,0.43708052,0.43885212
479,161,1,0.44672711,0.32776079999999996,0.32331262,0.27832446,0.22570254,0.39060373,0.42413315,0.20726595,0.31455632,0.44415539,0.26536223,0.27867136,0.42853239,0.53428956,0.31908476,0.58551281,0.43717624,0.33204666,0.40237959,0.33931474,0.41375624,0.43899287,0.31642622,0.27522701,0.20866688,0.42337045,0.39690043,0.33126419,0.52981707,0.37494804,0.33096206,0.39985378,0.29198423,0.29830759,0.45103572,0.35736301,0.5825414000000001,0.33625475,0.44597011,0.31607565,0.36153652,0.4179145,0.44636129,0.27840571,0.28057846,0.37638191,0.47080812,0.2615397,0.26472981,0.2034187,0.37441334,0.41690596,0.37959701,0.44026472
480,161,2,0.45367035,0.33118031,0.29702102,0.26677801,0.22905830000000002,0.37544744,0.39264043,0.20526806,0.29745029999999995,0.43858976,0.25804657,0.27479532,0.41440282,0.5255612,0.29634252,0.56395472,0.38582890000000003,0.32782609,0.40148939,0.32161436,0.38779873,0.44874995,0.26689446,0.26322437,0.20328553,0.43389602,0.38235893,0.30952334,0.49525345,0.37027909999999997,0.34096375,0.41733351,0.2736358,0.25164626,0.44765179,0.36609026,0.53700209,0.33507324,0.42886576,0.28390616,0.34637897,0.40829389,0.42619265,0.26499052,0.2678118,0.35697152,0.42289071,0.24293779999999998,0.24732714,0.20173977,0.34389949,0.39624240000000005,0.34711894,0.43539291
481,162,0,0.44955906,0.33810192,0.26466933,0.26300442,0.22331839,0.34831107,0.35378814,0.19943373,0.28161913,0.42455712,0.26256792,0.26317753,0.38753636,0.50442841,0.27197955,0.54074643,0.32736548,0.30950159,0.39552043,0.30374515,0.36291012,0.44380805,0.25143002,0.25680205,0.19691144,0.43339244,0.35840342,0.28111122,0.463873,0.36612975,0.34057419,0.43627542,0.26312331,0.21657333,0.43556478,0.35858504,0.49110543,0.3319495,0.40587373,0.2237619,0.32531574,0.38764062,0.40081282,0.25331769,0.25276142,0.33364154,0.37146671,0.23476499,0.23592679,0.20056573,0.31380819,0.3669577,0.33016598,0.42738446
482,162,1,0.42880388,0.33432725,0.22956847,0.26911619,0.20042601,0.30560877,0.31309813,0.18294805,0.23818784,0.3966941,0.28272316,0.24265727,0.34966946,0.47900177,0.26160513,0.44487192,0.27615767,0.28050901,0.37074869,0.2669376,0.32997659999999995,0.41452412,0.22962119,0.24374278,0.18763,0.41945528,0.31956728,0.27716372,0.41734225,0.35676959999999996,0.33605183,0.46765918,0.25467875,0.182522,0.41638557,0.33632893,0.44123329,0.31684875,0.36800531,0.21541492,0.29767549,0.32990922,0.38438924,0.24327887,0.22824238,0.29851256,0.31355465,0.22825684,0.21605462,0.19781617,0.28420735,0.34891347,0.3134522,0.40572827
483,162,2,0.39619923,0.32714132,0.19795727,0.28949174,0.18058296,0.26142551,0.29299584,0.16250337,0.19215644,0.35669549,0.30457309,0.22762981,0.33194359,0.47748486,0.26927544,0.37952605,0.26978286,0.25625309,0.33386213,0.23381893,0.30922859,0.37838489,0.21268877,0.23297837,0.17963284,0.39712746,0.29032149,0.28466397,0.37304376,0.35707393,0.33159722,0.49605211,0.24022408,0.15114161,0.39681716,0.30959565,0.39589498,0.30725904,0.31846627,0.22314966,0.28166828,0.29754054,0.37686873,0.23454004,0.21357807,0.25984589999999996,0.29238163,0.22676267,0.19866357,0.19597907,0.26238587,0.33788643,0.30040589,0.37353874
484,163,0,0.36749472,0.31836954,0.18114733,0.32184707,0.15764574,0.23170532,0.28537621,0.14940063,0.16004754,0.32063747,0.32197929999999997,0.21445746,0.33181137,0.48448223,0.27250823,0.35720042,0.27742217,0.24582538,0.27892034,0.20084407,0.29732436,0.34737762,0.19546106,0.22986627,0.17437756,0.37109015,0.25993625,0.28855226,0.33274236,0.36436312,0.32291667,0.52336169,0.22117712,0.12782325,0.37878395,0.29336318,0.36602307,0.30424051,0.26783070000000003,0.2252652,0.27447237,0.28236481,0.36819356,0.22643315,0.19755268,0.22562144,0.30165539,0.23281957,0.18655433,0.19342417,0.24332604,0.32779718,0.28655505,0.33020409999999994
485,163,1,0.34722395,0.31540431,0.16406503,0.35759682,0.13908819,0.22388455,0.31066227,0.13805065,0.1443316,0.28385409,0.34391332,0.20485024,0.36329661,0.5082635,0.26966545,0.36669865,0.29496817,0.24643337,0.20940425,0.16593097,0.30053108,0.30336936,0.18376782,0.23957405,0.16381185,0.34029364,0.23170781,0.28704234,0.3084616,0.38673545,0.31035738,0.55328326,0.18472232,0.12160748,0.36797267,0.28599855,0.35279009,0.31374929,0.23122643,0.21633629999999998,0.27904586,0.26337963,0.34536615,0.23096506,0.18558435,0.2000067,0.33648095,0.24871391,0.16646136,0.19662388,0.21534747,0.30560083,0.24245851,0.29000612
486,163,2,0.35576947,0.31561079999999997,0.15138310000000002,0.4049833,0.11002242,0.24764936,0.34132282,0.13076999,0.15448718,0.26032222,0.36128072,0.20138874,0.38617012,0.52971436,0.25680361,0.40297419,0.32312723,0.26771297,0.1721696,0.15989121,0.32144786,0.25704221,0.18773306,0.26485059,0.15404192,0.2936875,0.22436923,0.27384782,0.30258683,0.39737233,0.28888889,0.58280606,0.12428245,0.13474675,0.36689154,0.29340644,0.35529152,0.3294489,0.21926945,0.20690429,0.28521378,0.24084879,0.33951686,0.25340796,0.2020089,0.18834841,0.37438590000000005,0.27377383,0.15625218,0.20515238,0.18908926,0.30102186,0.20966152,0.25031978
487,164,0,0.38171656,0.30584786,0.14236105,0.44513858,0.074857997,0.29817872,0.39270978,0.13794033,0.22534572,0.24862603,0.37782665,0.19462120000000002,0.40208021,0.53318246,0.24497313,0.47222489,0.34688236,0.31140332,0.17541657,0.19198449,0.35001575,0.24652483,0.22927529,0.29686313,0.1456902,0.24118023,0.24029436,0.2574361,0.31432831,0.40547803,0.26114499,0.61298684,0.21992531,0.17777094,0.3823841,0.31021207,0.3704229,0.34261552,0.22681239999999997,0.24628114,0.28862292,0.23188766,0.36565634,0.27096687,0.23244994,0.19139698,0.40716447,0.30764834,0.15395699999999998,0.22051220000000002,0.17382479,0.32936231,0.18467058,0.25453534
488,164,1,0.40373867,0.28896506,0.13958635,0.48381331,0.077855007,0.34817242,0.41940881,0.1661437,0.27656295,0.24715441,0.38666235,0.18994714,0.42355223,0.54440027,0.24830993,0.5358534,0.37201535,0.33745493,0.21470555,0.23344379,0.36900851,0.26193342,0.26561208,0.31315833,0.14183738,0.2098163,0.27751628,0.25609395,0.31445725,0.40145487,0.25640244,0.63290576,0.37782004,0.23066035,0.40216874,0.32325428,0.39219868,0.34671846,0.23564744,0.27601382,0.28740612,0.23000233,0.391811,0.29728266,0.25285303,0.20039531,0.42223211,0.32744357,0.16410808,0.23056755,0.17964235,0.36442892,0.18219903,0.27217619
489,164,2,0.42141349,0.27770711,0.13733084,0.51481448,0.10606876,0.4370179,0.44854369,0.18636776,0.31549265,0.25629795,0.38762613,0.18871386,0.44178052,0.55455991,0.26079043,0.57975631,0.41788611,0.35861435,0.2664289,0.27201451,0.37903371,0.28440007,0.316789,0.32464917,0.14531201,0.20107809,0.30042729,0.26511398,0.31784189,0.39759501,0.26159383,0.66324605,0.46803375,0.27633085,0.41875324,0.34090344,0.41762609999999994,0.3516954,0.24494343,0.32420440000000006,0.28815088,0.23802467,0.41076421,0.31279227,0.26605811,0.20924623,0.43382876,0.3389958,0.17717025,0.23484397,0.20807364,0.37855387,0.19207799,0.28803737
490,165,0,0.43552354,0.27533658,0.13711805,0.53017062,0.13565022,0.49257625,0.46728502,0.21123722,0.35329156,0.27057470000000006,0.38432083,0.19154317,0.46640811,0.55873142,0.28267464,0.63374268,0.45858551,0.37794274,0.31454006,0.30156934,0.3893177,0.30731021,0.35057791,0.33527324,0.15656319,0.20827009,0.31692214,0.28386459999999997,0.32676283,0.39783996,0.27420393,0.68669414,0.51319593,0.32264139,0.43991092,0.36538732,0.44149013,0.35511856,0.25562229,0.36293265,0.30129442,0.24823493,0.42904892,0.32258734,0.26888496,0.21766164,0.43794055,0.35564224,0.19558977,0.23693655,0.23746322,0.39827965,0.20247155,0.30178522
491,165,1,0.45533474,0.28196085,0.13877777,0.52433872,0.15887892,0.53730779,0.47668169,0.22921825,0.37830596,0.29287209,0.38073092,0.19440357,0.4823182,0.55556915,0.30055469,0.69072244,0.50515392,0.39211029,0.36283383,0.33605102,0.40089563,0.32532914,0.38672066,0.34453525,0.16898046,0.22673949,0.33147721,0.3012632,0.33581272,0.39933937,0.29134485,0.7001861,0.5327616,0.36124685,0.45648459999999996,0.38495063,0.46928497,0.35893016,0.26644084,0.38274838,0.32569337,0.2503375,0.43934215,0.33078451,0.26925795,0.22698827,0.43871485,0.3689594,0.21067984,0.23866415,0.26788652,0.40841418,0.20649417,0.31432067
