,measure_number,beat_number,pid1263b-08,pid5667203-04,pid5667207-03,pid58917-02,pid6100022-02,pid6100022-05,pid610003b-12,pid9048b-12,pid9049b-08,pid9050b-08,pid9054b-08,pid9055b-08,pid9058b-08,pid9059b-12,pid9060b-06,pid9061b-05,pid9062b-11,pid9063b-12,pid9064-19,pid9065-24,pid9066b-08,pid9068-17,pid9069-08,pid9070b-20,pid9072b-12,pid9073b-12,pid9074g-08,pid9075b-08,pid9079-07,pid9089-03,pid9090-19,pid9093b-14,pid9094b-08,pid9099b-12,pid9101c-02,pid9103-18,pid9104b-08,pid9111b-10,pid9118b-12,pid9119-12,pid9129-22,pid9133-08,pid9138b-08,pid9139b-08,pid9149-13,pid9153b-08,pid9157-11,pid9166l-02,pid9170b-08,pid9174b-08,pid917506-06,pid9179-10,pid918807-13,pid918821-10,pid918824-06,pid9192b-08
304,102,1,0.33585071,0.22006646,0.33457990000000004,0.16899957,0.29587767,0.40643334,0.53204551,0.40014453,0.58938669,0.30800144,0.5305738,0.34847285,0.31402026,0.39992858,0.54569063,0.42067482,0.34066719,0.38603214,0.47879304,0.46434449,0.53922323,0.59518828,0.38628636,0.38860633,0.43147408,0.30497499,0.31812579,0.39880136,0.42919201,0.49069993,0.35329043,0.37740088,0.40721993,0.43424447,0.55840025,0.42740388,0.41229670000000007,0.39580444,0.59070998,0.41127619,0.33113636,0.27213698,0.54810733,0.36252594,0.25821263,0.33475287,0.34362021,0.40548715,0.58981588,0.6321486999999999,0.44586970000000004,0.41315659,0.13467062,0.37091267,0.21355668,0.63289674
305,102,2,0.37164009,0.24668034,0.35873147,0.18726389,0.31738353,0.46697191,0.56732751,0.45274613,0.65241212,0.34243459,0.54178844,0.38864065,0.34039713,0.45994287,0.61306496,0.48894928,0.37231498,0.44570801,0.53162291,0.50493729,0.54135752,0.62644506,0.43109381,0.44950807,0.48184639,0.33532928,0.35294859,0.43948718,0.48283352,0.51890867,0.36200873,0.41594714,0.44560049,0.50704853,0.63965142,0.43903400000000004,0.4259186,0.41737279,0.66825397,0.4957037,0.37450368,0.28211078,0.58438622,0.35923953,0.27203665,0.40477332,0.39047912,0.42936499999999994,0.67220224,0.70229958,0.5085957,0.45491633,0.15519655,0.39504633,0.22493804,0.66641719
306,103,0,0.43330997,0.27576186,0.36710873,0.20618385,0.34337834,0.51248642,0.58969261,0.48937256,0.68651733,0.37787467,0.54238504,0.42041855,0.35966995,0.51839391,0.67401028,0.54525211,0.42104488,0.48055899,0.55372486,0.54061676,0.50524869,0.64824888,0.46159361,0.51190633,0.53733453,0.37587431,0.40570108,0.47606426,0.52122592,0.53959803,0.36370183,0.44324229,0.49018335,0.57083077,0.69779023,0.43128694,0.46028741,0.43008995,0.73145072,0.57578836,0.40646276,0.28979229,0.60444039,0.3667321,0.28346635,0.45887330000000004,0.41978961,0.45994183,0.72504315,0.75038175,0.55607855,0.48826260000000005,0.17678155,0.40840446,0.23941257,0.6881982
307,103,1,0.49391975,0.29970303,0.36921746,0.22122199,0.38477153,0.54854881,0.59966329,0.51775208,0.69011662,0.41789985,0.54540823,0.43958333,0.36854498,0.57919378,0.72601642,0.59101751,0.48704957,0.51778602,0.5567251999999999,0.57515379,0.44135752,0.6588331000000001,0.46314011,0.55841937,0.58433536,0.4281667,0.44627399,0.50597467,0.56111627,0.55977609,0.36636022,0.45407048,0.53646811,0.64252918,0.75524432,0.40962822,0.55564065,0.43107876,0.7939215000000001,0.64639153,0.43527514,0.30447231,0.61530516,0.39784645,0.29291556,0.48838046,0.44088795,0.49786718,0.75014384,0.78666606,0.6061331,0.51167052,0.19070185,0.41885168,0.25881597,0.6964657
308,103,2,0.55581742,0.32097151,0.36904448,0.23955916,0.42929446,0.58127425,0.59903922,0.53698351,0.66810974,0.46344511,0.56010859,0.44536199,0.37666868,0.63438343,0.75879565,0.60364583,0.54501763,0.54733553,0.53896181,0.59598945,0.44992214,0.65701224,0.43723884,0.59355693,0.63330805,0.49008945,0.47754587,0.54035218,0.5935768,0.58608956,0.37646518,0.45779736,0.58596368,0.69034091,0.79962652,0.39335240000000005,0.59062903,0.43241090000000004,0.81753415,0.70742857,0.45911,0.32446669,0.62228381,0.44356458,0.30088679,0.48734399999999994,0.45999834,0.52956859,0.75151036,0.80926195,0.64559695,0.52172924,0.19878837,0.43231925,0.28255163,0.7046431
309,104,0,0.6191781999999999,0.34547126,0.36942339,0.25269282,0.45714924,0.60578923,0.5934805999999999,0.54712634,0.63421428,0.52035422,0.5750972,0.44226998,0.38453747,0.67659895,0.7746178000000001,0.5930781999999999,0.59552714,0.56947535,0.49895159,0.60599984,0.48878813,0.65194483,0.39900655,0.61604498,0.67849559,0.54766402,0.50725592,0.55855422,0.61534198,0.60904443,0.39263005,0.45524229,0.61892271,0.72669687,0.82776222,0.38739117,0.60566216,0.43922955,0.83409622,0.75538624,0.47748676,0.34476048,0.62923726,0.49328697,0.30786284,0.45632799999999996,0.47823309,0.54158992,0.73583142,0.82517724,0.67495324,0.52068592,0.20133728,0.44891661,0.30274438,0.71912682
310,104,1,0.69091467,0.36057414,0.3719687,0.26679433,0.46935527,0.61957163,0.58648515,0.55204897,0.59087172,0.56143127,0.59386647,0.43017534,0.39594821,0.70201555,0.77949129,0.56879529,0.62418245,0.58514627,0.43627685,0.60394663,0.54472841,0.64961258,0.35028677,0.63317391,0.70642581,0.59509973,0.53556521,0.57773865,0.62870368,0.64615656,0.41690033,0.44782379,0.64381963,0.7446636999999999,0.84301276,0.39432475,0.61398331,0.45191238,0.84427218,0.79881481,0.49514263,0.36260292,0.63645525,0.53622343,0.31358755,0.40071212,0.50149688,0.54623364,0.71473677,0.83745683,0.7001090999999999,0.51339602,0.19768444,0.46802364,0.32625057,0.74442134
311,104,2,0.75699141,0.37578307,0.37427512,0.28291479999999997,0.44159886,0.61222257,0.57764651,0.54935385,0.54797382,0.59425515,0.60628771,0.4063914,0.40818407,0.7107602,0.76867615,0.5459843000000001,0.61408281,0.58226892,0.35074156,0.5922824999999999,0.61870477,0.65173563,0.30833675,0.64479206,0.73200496,0.6313276999999999,0.55059532,0.58755638,0.62838911,0.69776093,0.44507776,0.43623789,0.66462848,0.74745086,0.83479614,0.41043534,0.60171242,0.46550848,0.85187646,0.84960847,0.50710011,0.3776104,0.63916357,0.55490999,0.31806089,0.31928365,0.51192181,0.54133786,0.69095224,0.85238139,0.71941241,0.49913725,0.18698618,0.48250529,0.34848095,0.77124047
312,105,0,0.79816015,0.38616277,0.37407743,0.3008565,0.37844049,0.5887241999999999,0.56979478,0.53842034,0.50793691,0.60015284,0.61087277,0.35341252,0.42037969,0.70272973,0.74077041,0.52350543,0.55756566,0.55863206,0.29331742,0.58330271,0.69247962,0.65153417,0.23035641,0.63060558,0.73731384,0.64447604,0.54733156,0.58743899,0.60810689,0.74292137,0.47120968,0.42311013,0.67144486,0.73887439,0.80684718,0.43596441,0.54165734,0.47434595,0.85479267,0.87183069,0.50858764,0.39343189,0.63135353,0.54732769,0.32243571,0.26011422,0.50708209,0.53489094,0.66101841,0.86468824,0.7268937,0.48227017,0.17434931,0.4949223,0.367352,0.79369369
313,105,1,0.81007535,0.387287,0.36940692,0.3207235,0.34042743,0.55111749,0.56198659,0.51657031,0.48037587,0.58092241,0.6042432,0.32070136,0.42535721,0.68342327,0.70418586,0.50900513,0.50086714,0.52867738,0.32510228,0.57099944,0.7483741,0.64136836,0.23801721,0.58236347,0.7213871999999999,0.62834935,0.5264813,0.57598394,0.57509212,0.7846085999999999,0.48704512,0.40607048,0.66258444,0.72103041,0.76159353,0.45587544,0.49549092,0.47610382,0.85367294,0.85870899,0.50393052,0.40258234,0.61678529,0.52445741,0.32669228,0.25394486,0.49221976,0.53203102,0.62898446,0.86478822,0.72405704,0.46366421,0.16536528,0.5016342,0.37555759999999994,0.8039501
314,105,2,0.79495357,0.37684367,0.363229,0.34388952,0.30700170000000004,0.5051296,0.55073873,0.48677096,0.4593674,0.53985436,0.5902869000000001,0.30149887,0.42318374,0.65072211,0.65708659,0.49008907,0.448578,0.48222772,0.35829356,0.56233922,0.77702666,0.61799938,0.26840434,0.52405027,0.68847904,0.58288537,0.48989354,0.55755947,0.53873693,0.81067525,0.49298246,0.39309251,0.63702079,0.69498618,0.69417989,0.46529393,0.46804922,0.46706036,0.84665928,0.82273016,0.49308297,0.40763473,0.59416137,0.5012282,0.33128387,0.27018966,0.46250695,0.52758119,0.59490075,0.85151791,0.70252494,0.43938685,0.1635613,0.49891296,0.38044975,0.80679141
315,106,0,0.75049063,0.37220533,0.35749588,0.36648316,0.28757936,0.46499302,0.53541262,0.45229553,0.4487457,0.47922323,0.56703311,0.28310709,0.41691823,0.61580701,0.60872555,0.46407005,0.40594643,0.44393627,0.38863791,0.5484541,0.79258954,0.58740121,0.2965383,0.47147032,0.65134446,0.51917768,0.44466312,0.53735558,0.50509302,0.8147566999999999,0.49034705,0.37832599,0.60143872,0.65606572,0.62583256,0.4635653,0.46597539,0.45301106,0.82892826,0.75737566,0.48045038,0.40956213,0.57297348,0.484426,0.33666371,0.27894663,0.42768226,0.52202618,0.56281646,0.81626977,0.68086035,0.41227378,0.16698977,0.48740789,0.3832492,0.7980596
316,106,1,0.68003329,0.35324896,0.35850082,0.38795284,0.29365108,0.42053391,0.51494877,0.41967352,0.44523869,0.40767778,0.53540689,0.27395362,0.40817737,0.57773369,0.55993725,0.43747736,0.37995489,0.40475896,0.41563246,0.52066789,0.79367958,0.55656284,0.32082138,0.42255073,0.60343354,0.44273676,0.39946071,0.51282051,0.46827347,0.79347673,0.47981307,0.36796476,0.55268006,0.61335995,0.55247432,0.45021926,0.47394372,0.43600906,0.80339609,0.68253968,0.45899557,0.40718563,0.55582919,0.46933991,0.34381712,0.2705563,0.39056195,0.51348522,0.53898159,0.7702236,0.64658666,0.38035874,0.17152217,0.47387466,0.38140431,0.77664588
317,106,2,0.59867706,0.33514813,0.36278418,0.40590494,0.30879907,0.38191836,0.4905518,0.39475429,0.44692508,0.31016812,0.49263976,0.27045626,0.39312404,0.54581812,0.51827225,0.39077597,0.36804162,0.37056036,0.4338135,0.49072461,0.77545113,0.52774678,0.34294347,0.35537984,0.55314396,0.3414624,0.33552318,0.49729379,0.43918332,0.73834626,0.46092086,0.35681057,0.48398982,0.56861179,0.48463741,0.42498888,0.47659409999999996,0.41416604,0.76579304,0.58480423,0.43708306,0.39578967,0.54686654,0.44798385,0.35456695,0.24138758,0.34018862,0.49521086,0.512687,0.70415379,0.60385754,0.34511309,0.17368516,0.46215802,0.36305645,0.75474705
318,107,0,0.5288593,0.31940182,0.37172158,0.41104601,0.31951176,0.32817011,0.47104583,0.38427988,0.4525044,0.24450238,0.45500067,0.26760935,0.3857047,0.52168703,0.49484612,0.3408288,0.36388162,0.3509202,0.43382203,0.46601422,0.75339379,0.50811251,0.36273044,0.30239542,0.49975179,0.27945663,0.27813419,0.48497992,0.41296923,0.68966855,0.44176818,0.34848458,0.40367576,0.53603348,0.42585123,0.39983476,0.47439119,0.39765845,0.73250892,0.50510053,0.42750564,0.37628181,0.54116647,0.43859570000000003,0.3636713,0.21544102,0.30472494,0.47173049,0.49144131,0.63151245,0.55532263,0.31771913,0.17464549,0.45610272,0.33624598,0.73326403
319,107,1,0.46628702,0.31002616,0.37476112,0.40390679,0.30992578,0.28579078,0.45309279999999996,0.37938276,0.45775652,0.20009889,0.42968897,0.26302790000000004,0.36670692,0.50190446,0.48147406,0.29824879,0.35567495,0.33454196,0.40789294,0.45037149,0.71832921,0.49064776,0.38253789,0.25157487,0.46634032,0.22643781,0.24256198,0.48121099999999994,0.38772881,0.63022743,0.41989581,0.34314537,0.33827529,0.51030405,0.37795829,0.36219256,0.47477842,0.37971572,0.6936631,0.45176720000000004,0.43000011,0.34245883,0.53567425,0.43168639,0.37029264,0.19055912,0.27389982,0.44769753,0.46801640000000005,0.56575168,0.52157887,0.29382967,0.17808293,0.45252791,0.30314823,0.71060291
320,107,2,0.41916068,0.29763134,0.37311367,0.37877385,0.28888491,0.24977495,0.43592349,0.37536133,0.46268143,0.17659804,0.41256201,0.25350679,0.32722211,0.47365498,0.47850324,0.28596769,0.35081216,0.3267271,0.39626662,0.42901654,0.6767885,0.47540679,0.39511471,0.23946126,0.42189741,0.20592142,0.22993416,0.47956132,0.36827047,0.58882228,0.40158584,0.33471366,0.26711115,0.48458231,0.35012138,0.32147442,0.47868514,0.36055071,0.64916944,0.40724656,0.44194615,0.31142403,0.51825912,0.42082889,0.36850921,0.15157583,0.26010247,0.43490063,0.46602417,0.50426286,0.47243609999999997,0.27381924,0.17965356,0.44485299,0.27006884,0.68681913
321,108,0,0.38854039,0.28682741,0.3600659,0.34440987,0.22854332,0.24828496,0.42061188,0.35973474,0.45578488,0.1805628,0.39278724,0.24398567,0.26852485,0.44250913,0.47696775,0.31785175,0.34794437,0.32658289,0.40049437,0.40731805,0.61665293,0.4625678,0.39603646,0.25669131,0.37744759999999994,0.20763371,0.22884157,0.47517454,0.34830283,0.5603579000000001,0.37992799,0.32748018,0.22013335,0.46487254,0.33795829,0.29442008,0.47315205,0.34692028,0.59831426,0.38072804,0.45359468,0.28280314,0.48557032,0.40196287,0.34525569,0.15801311,0.26418488,0.42727096,0.48709724,0.47305944,0.43262936,0.26281082,0.17189912,0.41635661,0.24138596,0.65453915
322,108,1,0.36363238,0.26846497,0.33682867,0.30236552,0.20388983,0.25867608,0.4097704000000001,0.28989968,0.37717929,0.18279241,0.29026679,0.22640460000000004,0.26109210000000005,0.31614823,0.46524468,0.36373037,0.34967865,0.32922675,0.40927378,0.30636734,0.56896583,0.43437161,0.38113478,0.26785443,0.32386238,0.20989602,0.20567306,0.40691381,0.31955721,0.50897391,0.34850992,0.29459912,0.2619528,0.42728808,0.33451603,0.28162059,0.44310299999999997,0.32209709999999997,0.52368648,0.37235979,0.44905198,0.25159057,0.37593374,0.36010319,0.23943246,0.17769865,0.27898804,0.41384392,0.51540564,0.47270496,0.38903522,0.26762617,0.15117573,0.32934997,0.22004589,0.61414414
323,108,2,0.34172946,0.23422895,0.31364086,0.24738524,0.20278101,0.24883595,0.38654901,0.19818908,0.28077859,0.12057898,0.16850114,0.20235671,0.22544442,0.17570227,0.43575673,0.37065972,0.34118861,0.32593049999999996,0.39734913,0.22705121,0.50460749,0.41065396,0.3519152,0.25746989,0.24157474,0.16004234,0.16247374,0.34531974,0.27139818,0.45424013,0.31591205,0.17249339,0.29889464,0.42589834,0.31057579,0.29385446,0.39278892,0.29548857,0.44611788,0.34742857,0.41662376,0.22325037,0.33821881,0.32495093,0.14296975,0.18313474,0.27889337,0.38366457,0.50501295,0.46986003,0.33575436,0.26824146,0.12563274,0.22891953,0.20156035,0.53241857
324,109,0,0.20418784,0.1611115,0.22902801,0.16834393,0.14424573,0.16150085,0.24206845,0.10346880000000001,0.14400537,0.06969702400000001,0.13293337,0.15413839,0.16386261,0.17323441,0.27752186,0.28171045,0.19790073,0.21874742,0.27424991,0.1502197,0.19866264,0.31505501,0.26972552,0.14878106,0.10492967,0.08651543099999999,0.08964140599999999,0.15243744,0.15291051,0.21710155,0.18768099,0.10628194,0.22485306,0.34741247,0.1735263,0.19309183,0.138723,0.25184371,0.26119109,0.24405079,0.29057247,0.15443488,0.21522958,0.12003814,0.066530693,0.12950716,0.23429457,0.2655841,0.31162975,0.30099073,0.24588529,0.18212704,0.09697540800000001,0.13599621,0.10929784,0.36552322
325,109,1,0.11916068,0.10506258,0.12357496,0.15655278,0.11807207,0.11857830000000001,0.15434966,0.094006121,0.14363621,0.075016632,0.13592305,0.10344080000000001,0.10549406,0.17376607,0.15169237,0.14101751,0.09230682,0.13087488,0.14332595,0.1112487,0.18586608,0.18029599,0.16500410000000001,0.14368484,0.087865416,0.093547249,0.088338703,0.13799815,0.13360946,0.09250705199999999,0.17149314,0.08750660800000001,0.17231336,0.18657862,0.07295985099999999,0.13890054,0.095628603,0.18265467,0.16100652,0.24606138,0.1680455,0.10142216,0.07325691299999999,0.079468342,0.066401616,0.069706691,0.17192252,0.20385846,0.22748849,0.18680239999999998,0.17532731,0.11894972,0.086854245,0.13362516,0.069411657,0.16503119
326,109,2,0.1233748,0.086473874,0.07457495900000001,0.11106369999999999,0.10775284,0.10504423,0.13016023,0.09273933,0.13876164,0.069970332,0.10318407,0.10246983,0.09036694199999999,0.15705444,0.09992656400000001,0.096701389,0.11583410000000001,0.081053427,0.15223321,0.06795558,0.14708253,0.11033628,0.13859074,0.14467577,0.055182019000000006,0.092124489,0.10775319,0.16129132,0.13125169,0.097135049,0.14900789,-0.0018533920000000001,0.19217475,0.06517199,0.076918768,0.12934223,0.062196885,0.12513905,0.10274025,0.21834074,0.077596604,0.098016467,0.07573219099999999,0.09674387300000001,0.068077643,0.06238384,0.10918364,0.19019874,0.20598389,0.15597164,0.13640898,0.096171801,0.070537605,0.057703363,0.070132171,0.056797644
327,110,0,0.10569476,0.076327512,0.070876442,0.067234543,0.11606009,0.10343008,0.12891208,0.08887944199999999,0.12146153,0.064790075,0.07909237200000001,0.10596719,0.083088482,0.11775909,0.10478003,0.11286232,0.1530588,0.073945887,0.14714456,0.024126388,0.088172575,0.15743065,0.11992011,0.12930625,0.041509238999999996,0.080768353,0.09808796800000001,0.15655854,0.13067348,0.10772214,0.12153528,-0.002194802,0.17968243,0.052123004,0.075630252,0.14026692,0.054861888,0.084666621,0.09845453400000001,0.14174392,0.10907739,0.10728855,0.074296152,0.096006954,0.070407922,0.060908835,0.072768581,0.1605429,0.23046605,0.14431013,0.11634196,0.087813165,0.041251122,0.022594295,0.07776319400000001,0.05374497599999999
328,110,1,0.07689591700000001,0.066405289,0.054469522,0.063482813,0.11578288,0.089771845,0.12908479,0.070883353,0.096685964,0.058153376,0.061463332999999995,0.10064103,0.056682095999999994,0.07911998099999999,0.102143,0.10970713,0.16946079,0.066784782,0.11029662,0.0029100420000000003,0.089787487,0.16698435,0.10548955,0.12653569,0.030493657,0.06836927400000001,0.084619695,0.12842138,0.12870068,0.090814528,0.09804642599999999,-0.0009496039999999999,0.16441793,0.048539619000000006,0.067619048,0.14242771,0.053979864,0.07682483,0.083858742,0.071504762,0.13996544,0.10831774,0.055810292000000004,0.073011048,0.06814365900000001,0.054609039000000005,0.062963708,0.12232671,0.24395138,0.11799673,0.08831826699999999,0.081862201,0.032869323,0.003399358,0.079308857,0.051066528
329,110,2,-0.004983266,0.053800467000000005,0.017850082,0.07019534,0.11214343,0.072874437,0.12445067,0.025513518,0.037117208,0.042341095,0.022517764,0.091565799,0.034173207000000004,0.028297889,0.06434207900000001,0.10498188,0.17944707,0.040390743,0.039595124,-0.0059516659999999996,0.08458825699999999,0.15173563,0.081719582,0.080267349,0.008075703,0.052567402,0.037176075,0.090262589,0.12298751,0.058184944,0.049141194000000006,-0.00020254599999999998,0.15154838,0.039663698,0.04681108,0.14055291,0.053947165,0.073295337,0.057212994,-0.00018811,0.12774479,0.10542665,0.038623795,0.043986316,0.065709922,0.041383346,0.06863766,0.041322346,0.079473533,0.067787675,0.061344296,0.0743409,0.03718363,-0.003019625,0.080088114,0.034517672
330,111,0,-0.00287419,0.032034222,0.007102224,0.06754779400000001,0.11089153,0.071867143,0.10709413,0.010629145,0.007894203,0.026331925,0.006105309000000001,0.07889046,0.019054806,0.007771782,0.036945056000000004,0.10113979,0.17494701,0.013085428,0.010821684,-0.0015315970000000002,0.072497939,0.13428638,0.07697460099999999,0.039092187,-0.003111142,0.037492995,0.019330438000000002,0.023308619,0.10244315,0.032260226,0.002098905,-1.1400000000000001e-05,0.13902974,0.026177058,0.025413632000000002,0.13968859,0.051542896,0.069367575,0.027898363,0.001341164,0.11843054,0.09488211099999999,0.025872016,0.022175986,0.057644102999999995,0.037938377,0.068944136,0.006623751999999999,0.025987486,0.023365752000000004,0.016359102,0.061220422000000004,0.039049542,-0.00037928800000000003,0.073209729,0.008904366
331,111,1,0.0,0.008151029,-1.7800000000000002e-05,0.047484103,0.10657248,0.071359615,0.077778584,-0.003932495,-0.000737067,0.010010788,0.0032894490000000003,0.056265083,0.0024600520000000003,0.008916045,0.020136858,0.10628019,0.09358316,-0.00014403200000000002,-0.0033546709999999996,-9.84e-06,0.05429422,-7.13e-05,0.066789226,-0.000962112,-0.0018303920000000001,0.021005167999999998,0.007597001999999999,0.010088971,0.068914587,7.53e-06,-0.000740397,0.0,0.11783489999999999,0.010573556999999999,0.00740554,0.07104544,0.039520695,0.051621232,0.00420315,-0.00011821399999999999,0.068875082,0.074655689,0.021683567,-0.002707532,0.040577397,0.03609039,0.056141949000000003,-0.0006570430000000001,0.0,0.0067672240000000005,-0.001177291,0.041280882000000005,0.029095315,0.001396659,0.055638365999999995,-1.57e-05
332,111,2,0.0,0.000868628,-1.1900000000000001e-05,0.022216903,0.10277206,0.061238553,0.05412615,-0.000760763,-0.000363873,0.00079573,0.003499732,0.025378017000000003,0.003152747,0.011225202,0.013199145,0.02821407,-0.002504732,-0.001958316,-0.0021050120000000003,-3.18e-05,0.045504259000000005,-4.8200000000000006e-05,-0.005269459000000001,-0.001386796,-0.0009379480000000001,0.006432826,0.002606387,0.011392648,0.000517766,6.93e-06,-0.001482724,0.0,-2.9e-06,0.010559736,-0.00041137300000000003,-8.84e-06,0.026458136,0.030015793,-0.008387105,-7.97e-05,0.0,0.050319049000000005,0.007396234000000001,-0.0008081089999999999,0.016553355,-0.002429246,0.034139559,0.00027523,0.0,0.001324214,-0.0019445139999999998,-0.002018031,-0.0007271669999999999,0.001731524,0.036956402,-1.22e-05
