,,pid1263-15,pid52932-08,pid6100021-11,pid9048-15,pid9049-15,pid9050-15,pid9054-15,pid9055-15,pid9058-15,pid9059-15,pid9060-15,pid9061-15,pid9062-15,pid9063-15,pid9065-10,pid9066-15,pid9067-15,pid9068-10,pid9070-23,pid9072-15,pid9074f-15,pid9075-15,pid9078-07,pid9081-03,pid9088-10,pid9089-08,pid9091-22,pid9093-15,pid9094-15,pid9098-02,pid9099-15,pid9100b-11,pid9101-15,pid9104-15,pid9105-15,pid9111-15,pid9116-06,pid9118-15,pid9126-03,pid9128-11,pid9137-09,pid9138-15,pid9139-15,pid9153-15,pid915410b-22,pid9161-13,pid9166e-08,pid9170-15,pid9173-20,pid9174-15,pid917509-04,pid917813-03,pid9179-07,pid9186c-15,pid918904-03,pid9192-15
109,1,99.496735,101.59225,120.07225,122.57449,112.03225,133.37224,91.132245,122.15224,108.43224,118.25225,138.61225,112.41225,114.61225,113.17225,120.83225,117.79224,115.55225,113.17225,96.272245,105.39225,130.67225,106.41225,111.79224,120.63225,112.93224,143.75224,137.73225,118.17225,110.81225,121.95225,113.73225,125.59225,114.43224,107.99225,93.532245,142.31224,107.99225,110.29224,112.03225,114.27225,92.212245,116.59225,101.83225,104.65224,125.41225,121.79224,105.37225,117.63225,114.85225,113.05225,117.69225,108.79224,102.55225,125.13225,131.27225,118.59449
109,2,99.834286,101.89214,120.3781,122.99429,112.41429,133.73429,91.414286,122.47429,108.73429,118.57429,139.05429,112.77429,114.91429,113.47429,121.17429,118.06214,115.86214,113.47429,96.542143,105.71429,131.01429,106.72214,112.09429,120.93429,113.23429,144.17429,138.09429,118.49429,111.15429,122.23429,114.07429,125.87429,114.73429,108.31429,93.822143,142.61429,108.28214,110.57429,112.35429,114.59429,92.514286,116.89429,102.12214,104.98214,125.81429,122.09429,105.67429,118.01429,115.14214,113.33429,118.03429,109.09429,102.85214,125.47429,131.57429,119.11429
110,0,100.13265,102.19265,120.67265,123.33265,112.67265,134.03265,91.672653,122.79265,109.01265,118.91265,139.37265,113.15265,115.23265,113.79265,121.49265,118.31265,116.17265,113.79265,96.852653,106.05265,131.37265,106.99265,112.41265,121.15265,113.47265,144.65265,138.41265,118.81265,111.41265,122.53265,114.41265,126.13265,115.07265,108.63265,94.092653,142.93265,108.53265,110.81133,112.67265,114.89265,92.752653,117.21265,102.37265,105.25265,126.19265,122.31265,105.97265,118.37265,115.45265,113.65265,118.41265,109.37265,103.09265,125.85265,131.89531,119.49531
110,1,100.45918,102.49459,120.95918,123.67918,112.99918,134.45918,91.959184,123.09918,109.27918,119.25918,139.79918,113.51918,115.55918,114.13918,121.81918,118.57918,116.49918,114.09918,97.131531,106.37918,131.71918,107.29918,112.69918,121.39918,113.67918,145.07918,138.75918,119.05918,111.71918,122.85918,114.71918,126.39918,115.29918,108.93918,94.359184,143.23918,108.81918,111.05918,112.95918,115.15918,93.079184,117.49459,102.63918,105.57918,126.54837,122.59918,106.25918,118.73918,115.73918,113.81918,118.75918,109.69918,103.37918,126.19918,132.22459,119.83918
110,2,100.74939,102.78939,121.22939,123.98939,113.30939,134.76939,92.249388,123.40939,109.56939,119.56939,140.10939,113.82939,115.86939,114.44939,122.12939,118.80969,116.80939,114.40939,97.349388,106.72939,132.06939,107.58939,113.02939,121.58939,113.89969,145.48939,139.06939,119.34939,112.00939,123.04969,115.04939,126.66939,115.54939,109.24939,94.609388,143.54939,109.10939,111.30939,113.26939,115.42939,93.269388,117.78939,102.92939,105.90939,126.92939,122.86969,106.54939,119.10939,116.06939,114.12939,119.14939,109.96939,103.64939,126.52939,132.52939,120.16939
111,0,101.05592,103.11296,121.54296,124.37592,113.67592,135.13592,92.512959,123.75592,109.83592,119.91592,140.55592,114.21592,116.19592,114.75592,122.42148,119.10296,117.14531,114.74296,97.655918,107.05592,132.41592,107.88148,113.35592,121.86296,114.21592,145.99592,139.41592,119.63592,112.33592,123.36296,115.37592,126.97592,115.85592,109.59592,94.902959,143.83592,109.34296,111.61592,113.59592,115.74296,93.595918,118.10296,103.15592,106.25592,127.31592,123.07592,106.79592,119.47592,116.39592,114.30296,119.47592,110.27592,103.95864,126.93592,132.82531,120.55592
111,1,101.36612,103.40612,121.84612,124.68612,113.98612,135.46612,92.768061,124.08612,110.14612,120.24612,140.90612,114.56612,116.50612,115.08612,122.70612,119.34122,117.44612,115.06612,97.942041,107.48612,132.76612,108.16612,113.66806,122.10612,114.45806,146.46612,139.74612,119.94612,112.62612,123.66612,115.72612,127.26612,116.16612,109.90612,95.166122,144.14612,109.62612,111.82922,113.92612,116.04612,93.826122,118.38806,103.43806,106.56612,127.70612,123.34871,107.08612,119.80612,116.70612,114.56871,119.88612,110.56612,104.20612,127.24612,133.10612,120.98612
111,2,101.65265,103.71265,122.17265,125.05265,114.31265,135.83265,93.052653,124.41265,110.41265,120.61265,141.29265,114.89265,116.83265,115.41265,123.05265,119.63265,117.79265,115.43265,98.152653,107.81265,133.11265,108.49265,113.99265,122.31853,114.73265,146.89265,140.07265,120.23265,112.95265,123.89265,116.03265,127.55265,116.47265,110.23265,95.452653,144.47265,109.91566,112.13265,114.25265,116.35265,94.152653,118.69265,103.69265,106.89265,128.11265,123.59265,107.41265,120.19265,117.03265,114.81265,120.23265,110.89265,104.53265,127.65265,133.43265,121.43265
112,0,102.10367,104.08367,122.52367,125.42367,114.68367,136.26367,93.423673,124.88367,110.74367,120.98367,141.76367,115.26367,117.18367,115.76367,123.40367,119.92367,118.14367,115.78367,98.503673,108.24367,133.50367,108.78367,114.38367,122.60367,115.08367,147.42367,140.42367,120.66367,113.26367,124.22367,116.44367,127.94367,116.82367,110.58367,95.743674,144.88367,110.16367,112.48367,114.66367,116.70367,94.403674,119.08367,104.00367,107.26367,128.62367,123.94367,107.76367,120.60367,117.50367,115.16367,120.76367,111.22367,104.84367,128.00367,133.78367,122.06367
112,1,102.42204,104.40204,122.84204,125.74204,115.06204,136.58204,93.742041,125.20204,111.06204,121.32204,142.16204,115.58204,117.50204,116.08204,123.72204,120.24204,118.46204,116.12204,98.822041,108.56204,133.82204,109.10204,114.70204,122.84204,115.40204,147.74204,140.74204,120.98204,113.58204,124.54204,116.76204,128.26204,117.14204,110.96204,96.062041,145.18204,110.36886,112.80204,115.00204,117.02204,94.722041,119.43816,104.32204,107.58204,128.94204,124.26204,108.08204,120.92204,117.82204,115.48204,121.08204,111.54204,105.16204,128.32204,134.04204,122.38204
112,2,102.62304,104.76041,123.16041,126.16041,115.50041,137.20041,94.033041,125.86041,111.38041,121.74041,142.56041,115.89347,117.82041,116.30227,124.14041,120.46104,118.78041,116.60041,98.982172,108.88041,134.18041,109.42041,115.02041,123.16041,116.0463,149.06041,141.06041,121.30041,113.90041,124.86041,117.24041,128.78041,117.54041,111.60041,96.380408,145.50041,110.68041,113.12041,115.3126,117.44041,95.040408,119.86041,104.68041,107.92041,129.40041,124.60041,108.46041,121.36041,118.51253,115.63775,121.62041,111.86041,105.48041,129.04041,134.35087,122.86041
113,0,102.87878,105.07877,123.41878,126.47878,115.81878,137.77878,94.198775,126.15878,111.61878,122.05878,142.87877,116.17878,118.13878,116.55878,124.45878,120.67878,119.07878,116.93878,99.198775,109.15878,134.49878,109.73878,115.41878,123.47878,116.33878,149.47878,141.29878,121.65878,114.21878,125.03878,117.57878,129.35878,117.85877,111.91878,96.518776,145.83878,110.75878,113.37878,115.57878,117.75878,95.258776,120.17878,104.99878,108.23878,129.85878,124.85877,108.77878,121.69878,118.63878,115.68439,122.01878,112.15878,105.79878,129.35878,134.47878,123.19878
113,1,103.21664,105.41664,123.81664,126.85664,116.23664,138.31664,94.496644,126.61664,111.89664,122.43664,143.43664,116.53664,118.47664,116.93664,124.83664,120.99664,119.41664,117.31664,99.496644,109.47664,134.93664,110.07664,115.77664,123.81664,116.77664,149.95664,141.73664,122.05664,114.57664,125.31664,117.99664,129.77664,118.21664,112.31664,96.796644,146.27664,111.09664,113.69664,115.99664,118.13664,95.596644,120.55664,105.31888,108.57664,130.41664,125.21664,109.09664,122.19664,119.05664,115.97664,122.61664,112.51664,106.13664,129.81664,134.85664,123.61664
113,2,103.55794,105.75794,124.15794,127.19794,116.57794,138.65794,94.837936,126.99794,112.23794,122.77794,143.77794,116.81794,118.81794,117.27794,125.17794,121.25794,119.75794,117.65794,99.777936,109.71794,135.31794,110.41794,116.11794,124.11794,117.13794,150.29794,142.07794,122.39794,114.91794,125.65794,118.33794,130.17794,118.49794,112.65794,97.077937,146.61794,111.43794,114.03794,116.33794,118.51794,95.837937,120.89794,105.63794,108.91794,130.71794,125.55794,109.31794,122.53794,119.39794,116.31397,122.95794,112.85794,106.47794,130.15794,135.19794,124.09794
114,0,103.83828,106.19828,124.47828,127.57828,116.93828,139.45828,95.098277,127.53828,112.51828,123.09828,144.29828,117.27828,119.17828,117.58655,125.52414,121.49828,120.15828,117.93828,100.05828,110.05828,135.67828,110.69828,116.43828,124.43828,117.49828,150.91828,142.51828,122.75828,115.23828,125.97828,118.81828,130.57828,118.79828,113.15828,97.358277,147.13828,111.63828,114.21828,116.69828,118.87828,96.158277,121.23828,105.95828,109.27828,131.11828,125.97828,109.63828,122.89828,119.71828,116.57092,123.43828,113.25828,106.77828,130.69828,135.55828,124.57828
114,1,104.17438,106.53438,124.81438,127.91438,117.27438,139.87438,95.394376,127.89875,112.81438,123.51438,144.85438,117.61438,119.51438,117.93438,125.81438,121.77438,120.49438,118.25438,100.37438,110.37438,136.01438,111.01438,116.77438,124.77438,117.83438,151.47438,142.85438,123.09438,115.57438,126.23438,119.15438,130.93438,119.13438,113.49438,97.614376,147.47438,111.91438,114.55438,117.03438,119.21438,96.434376,121.57438,106.29438,109.61438,131.55438,126.31438,109.93438,123.33438,120.03438,116.75438,124.11438,113.59438,107.09438,131.05438,135.89875,124.91438
114,2,104.35705,106.83705,125.11705,128.31705,117.57705,140.17705,95.697052,128.55705,113.11705,123.87705,145.33705,117.93705,119.81705,118.25705,126.19705,122.01902,120.79705,118.55705,100.67705,110.67705,136.47705,111.31705,117.07705,125.09705,118.15116,151.97705,143.23705,123.43705,115.87705,126.53705,119.59705,131.43705,119.39705,113.79705,97.877052,147.89705,112.21705,114.83902,117.33705,119.51705,96.737052,121.91705,106.55705,109.91705,131.85705,126.67705,110.23705,123.63705,120.33705,117.01941,124.41705,113.89705,107.37705,131.41705,136.21705,125.25705
115,0,104.80041,107.26041,125.50041,128.72041,118.00041,141.26041,96.040408,129.04041,113.42041,124.28041,145.78041,118.34041,120.22041,118.66041,126.62041,122.34041,121.20041,118.90041,101.06041,111.00041,137.12041,111.66041,117.48041,125.62041,118.66041,152.38041,143.70041,124.04041,116.42041,126.94041,120.02041,131.84041,119.78041,114.54041,98.180408,148.36041,112.5052,115.12041,117.70041,119.92041,97.080408,122.32041,106.94041,110.32041,132.34041,127.08041,110.50041,124.05082,120.74041,117.18041,124.86041,114.26041,107.74041,132.22041,136.64041,125.82041
115,1,105.0981,107.52476,125.79429,129.03429,118.29429,141.63429,96.254286,129.33429,113.69429,124.57429,146.13429,118.61429,120.51429,118.95429,126.89429,122.55429,121.49429,119.19429,101.31429,111.27429,137.41429,111.93214,117.77429,125.93429,118.91429,152.77429,144.01429,124.33429,116.69429,127.17429,120.31429,132.15429,120.03429,114.89429,98.411429,148.59429,112.70476,115.35429,117.95429,120.15429,97.282143,122.65429,107.17429,110.61429,132.67429,127.32214,110.77429,124.39429,120.99429,117.45429,125.25429,114.51429,108.01429,132.51429,136.93429,126.23429
115,2,105.26105,107.77633,126.09158,129.27633,118.59633,141.93633,96.525442,129.63633,113.93633,124.87633,146.41633,118.91633,120.81633,119.25633,127.17633,122.67633,121.77633,119.47633,101.51959,111.57633,137.64233,112.21633,118.06316,126.15633,119.10263,153.07633,144.31633,124.61633,116.91633,127.38181,120.61633,132.45127,120.33633,115.14658,98.576327,148.81633,112.93158,115.56181,118.25633,120.43633,97.500791,122.95633,107.42327,110.87633,132.97633,127.49633,111.04316,124.69633,121.26316,117.69829,125.55633,114.78544,108.29633,132.89633,137.23633,126.53633
116,0,105.71184,108.13184,126.55184,129.71184,119.07184,142.55184,96.851837,130.01184,114.29184,125.31184,146.95184,119.35184,121.19184,119.69184,127.57184,123.09184,122.17184,119.85184,101.81184,111.95184,138.05184,112.59184,118.45184,126.51184,119.43184,153.67184,144.75184,125.05184,117.39184,127.69184,121.01184,132.85184,120.73184,115.57184,98.931837,149.27184,113.23184,115.89184,118.65184,120.79184,97.851837,123.41184,107.77184,111.23184,133.51184,127.87184,111.35184,125.19184,121.73184,117.97184,126.07184,115.13184,108.59046,133.27184,137.63184,127.07184
116,1,105.98367,108.48367,126.94367,130.10367,119.46367,143.14367,97.081709,130.40367,114.68367,125.74367,147.40367,119.76367,121.58367,120.03895,127.96367,123.39895,122.52367,120.22367,102.17561,112.34367,138.44367,112.90367,118.80789,126.82367,119.80367,154.06367,145.16367,125.72367,117.74367,128.02367,121.40367,133.24367,121.12367,115.96367,99.243674,149.70367,113.56342,116.20367,119.04367,121.14367,98.203674,123.84367,108.06367,111.62367,133.88367,128.20367,111.74367,125.60367,122.30367,118.29767,126.46367,115.50367,108.92367,133.68367,138.00367,127.52367
116,2,106.30918,108.80918,127.32918,130.42918,119.88918,143.46918,97.289592,131.04918,115.00918,126.14918,148.02918,120.08918,121.90918,120.28918,128.28918,123.60918,122.76918,120.54918,102.40918,112.68918,138.88918,113.18918,119.12918,127.14918,120.12918,154.72918,145.58918,126.10918,118.16918,128.34918,121.72918,133.56918,121.44918,116.28918,99.569184,150.16918,113.80918,116.52918,119.42918,121.46918,98.529184,124.32265,108.38918,111.94918,134.20918,128.66918,112.08918,125.92918,122.76918,118.49538,126.74918,115.82918,109.22918,134.02918,138.32918,127.96918
117,0,106.66286,109.30286,127.98286,130.96286,120.32286,144.80286,97.762857,131.50286,115.64286,126.58286,148.46286,120.64286,122.34286,120.80286,128.72286,123.98286,123.20286,121.14286,102.86286,113.46286,139.42286,113.60286,119.58286,127.78286,120.74286,155.66286,146.12286,126.56286,118.60286,128.66286,122.32286,134.76286,122.02286,116.84286,99.802857,150.62286,114.14286,116.88286,119.90286,122.16286,98.782857,124.82286,108.80286,112.40286,134.96286,129.10286,112.54286,126.60286,123.36286,118.74286,127.62286,116.24286,109.62286,134.58286,138.80286,128.60286
117,1,106.99018,109.65018,128.35018,131.25036,120.81018,145.09018,97.950181,131.95018,115.91673,126.95018,148.93018,120.95018,122.63018,121.13018,129.01018,124.25018,123.51018,121.45018,103.19018,113.75018,139.81018,113.93018,119.91018,128.07018,121.07018,156.17018,146.51018,126.89018,118.91018,128.95018,122.71036,135.19018,122.35018,117.23036,100.07018,151.05018,114.39018,117.15018,120.33018,122.49018,99.070181,125.21018,109.11018,112.69018,135.39018,129.49018,112.83018,127.03018,123.79018,118.97018,128.17018,116.53018,109.93018,134.95018,139.17018,129.03018
117,2,107.32839,110.00839,128.68839,131.60839,121.16839,145.42839,98.269195,132.32839,116.20839,127.32839,149.46839,121.28839,122.96839,121.46839,129.34839,124.58839,123.82839,121.78839,103.52839,114.08839,140.14839,114.26839,120.23613,128.38839,121.40839,156.68839,146.92839,127.22839,119.26839,129.28839,123.10839,135.58839,122.68839,117.58839,100.40839,151.50678,114.68839,117.48839,120.66839,122.82839,99.40839,125.62839,109.44839,113.04839,135.76839,129.82839,113.06839,127.36839,124.12839,119.29368,128.50839,116.86839,110.26839,135.28839,139.50839,129.36839
118,0,107.57689,110.39689,129.13689,132.05689,121.55689,146.29689,98.553447,132.91689,116.56345,127.75689,149.85345,121.77689,123.35689,121.85689,129.73689,124.81689,124.21345,122.18379,103.75689,114.41689,140.59689,114.51345,120.65689,128.77345,121.75689,157.09345,147.31689,127.58379,119.61689,129.67689,123.45689,136.19689,123.05689,118.17689,100.55689,151.91689,114.93142,117.75689,121.00379,123.35689,99.616893,126.01689,109.83689,113.43172,136.17689,130.21689,113.35689,127.75689,124.43689,119.49345,129.05689,117.20345,110.56345,135.69689,139.93689,129.93689
118,1,107.93061,110.79061,129.61061,132.43061,122.05122,146.77061,98.840306,133.43061,116.85061,128.17061,150.37061,122.23061,123.73061,122.33061,130.11061,125.13061,124.57061,122.57061,104.09061,114.85061,141.03061,114.87061,121.07061,129.13061,122.21061,157.61061,147.79122,127.99061,120.13061,130.03061,123.85122,136.71061,123.51061,118.59184,100.87061,152.37184,114.99061,118.13061,121.47061,123.75061,99.950612,126.51122,110.29061,113.75061,136.63061,130.63061,113.69061,128.27061,124.81061,119.79061,129.65061,117.57061,110.93061,136.11061,140.35061,130.45061
118,2,108.36327,111.28327,130.06327,132.86327,122.60326,147.20326,99.123265,134.10326,117.28327,128.60326,150.96327,122.66327,124.16327,122.74326,130.63612,125.50327,125.10326,123.00327,104.44327,115.28327,141.46327,115.28327,121.50327,129.56327,122.74326,158.20326,148.26326,128.42326,120.56327,130.46327,124.44327,137.28327,124.02326,119.06327,101.30327,152.98326,115.42327,118.55442,121.86327,124.22327,100.38326,127.04327,110.80327,114.18327,137.06327,131.20326,114.12327,128.70326,125.28327,120.18327,130.08327,118.00327,111.36327,136.64327,140.78327,131.02306
119,0,108.64408,111.68408,130.68408,133.44408,122.96408,148.16408,99.564082,134.72408,117.60352,128.98408,151.40408,123.10408,124.60408,123.06408,131.10408,125.70408,125.60408,123.44408,104.74408,115.70408,141.86408,115.48408,122.02408,130.04408,123.14408,158.64408,148.70408,128.98408,120.86408,130.90408,124.84408,138.10408,124.46408,119.82408,101.90408,153.40408,115.80408,118.72408,122.34408,124.64408,101.14408,127.50408,111.42408,114.52408,137.54408,131.64408,114.26408,129.04408,125.56408,120.38408,130.62408,118.42408,111.68408,137.14408,141.20408,131.48408
119,1,109.02326,112.00327,131.10326,133.80327,123.46327,148.56327,99.828316,135.22327,117.90327,129.34327,151.86327,123.46327,124.96327,123.52326,131.46327,126.02326,125.96327,123.82327,105.12327,116.06327,142.34327,115.84327,122.56327,130.52327,123.44327,159.24327,149.20326,129.46327,121.30327,131.26326,125.30327,138.62327,125.00327,120.18327,102.26327,153.84327,116.00925,119.02326,122.72327,125.10326,101.52326,128.08327,111.86327,114.84327,138.02327,132.00327,114.62327,129.44327,125.98327,120.72327,131.12327,118.80327,112.02326,137.50327,141.64327,132.10326
119,2,109.3551,112.3751,131.5751,134.2151,123.9151,149.0151,100.1751,135.5951,118.2151,129.8151,152.3351,123.9151,125.3551,123.9151,131.8151,126.3351,126.2951,124.2751,105.35255,116.5351,142.7351,116.2151,123.0151,130.9151,123.8151,159.7951,149.6802,129.8751,121.6951,131.58702,125.6351,139.2551,125.3951,120.5751,102.6551,154.3551,116.3551,119.3751,123.1351,125.5551,102.0751,128.6351,112.2751,115.2551,138.4351,132.3551,114.9951,129.8351,126.3751,120.9951,131.6351,119.2751,112.4151,137.8551,142.1951,132.7551
120,0,109.88857,112.76857,132.18857,134.84857,124.50857,149.58857,100.50857,136.06857,118.62857,130.28857,152.88857,124.46857,125.82857,124.50857,132.36857,126.66857,126.76857,124.80857,105.68857,117.10857,143.30857,116.58857,123.64857,131.92857,124.28857,160.56857,150.30857,130.70857,122.26857,132.04857,126.10857,140.48857,126.10857,121.04857,103.82857,155.40857,116.82857,119.86714,123.62857,126.12857,103.06857,129.52857,112.88857,115.70857,138.90857,132.88857,115.50857,130.36857,126.98857,121.56429,132.32857,119.82857,112.96857,138.32857,142.76857,133.78857
